user_id,phone,customer_name,parcel_id,user_role,booking_time,parcel_type,pickup_area,pickup_lat,pickup_lon,delivery_area,delivery_lat,delivery_lon,delivery_charge_bdt,parcel_status,source_updated_at,synthetic
USR027,01000000027,Demo User 027,PC0000271,sender,2026-04-03T06:44:12+06:00,large_parcel,Badda,23.774773,90.428556,Mohakhali,23.783937,90.398314,274,delivered,2026-04-03T19:44:12+06:00,True
USR027,01000000027,Demo User 027,PC0000276,receiver,2026-04-11T15:49:04+06:00,document,Badda,23.780543,90.422859,Pallabi,23.835932,90.359648,219,delivered,2026-04-13T05:49:04+06:00,True
USR027,01000000027,Demo User 027,PC0000272,sender,2026-04-26T23:58:31+06:00,document,Farmgate,23.757093,90.390264,Gulshan,23.788201,90.404029,319,delivered,2026-04-29T13:58:31+06:00,True
USR027,01000000027,Demo User 027,PC0000277,receiver,2026-06-24T02:21:14+06:00,medium_parcel,Banani,23.796672,90.403263,Mohakhali,23.777748,90.396772,241,delivered,2026-06-26T08:21:14+06:00,True
USR027,01000000027,Demo User 027,PC0000273,receiver,2026-07-06T10:19:25+06:00,large_parcel,Tejgaon,23.770573,90.400123,Mohammadpur,23.771461,90.35928,111,in_transit,2026-07-10T15:19:25+06:00,True
USR027,01000000027,Demo User 027,PC0000275,receiver,2026-07-14T20:06:11+06:00,medium_parcel,Mirpur,23.815384,90.36078,Tejgaon,23.77122,90.390749,154,delivered,2026-07-16T09:06:11+06:00,True
USR028,01000000028,Demo User 028,PC0000283,sender,2026-02-15T13:17:42+06:00,medium_parcel,Mohammadpur,23.758636,90.351146,Mirpur,23.820622,90.371536,100,delivered,2026-02-19T18:17:42+06:00,True
USR028,01000000028,Demo User 028,PC0000279,receiver,2026-02-20T19:04:45+06:00,small_parcel,Badda,23.778042,90.419647,Shyamoli,23.782111,90.366138,66,returned,2026-02-21T09:04:45+06:00,True
USR028,01000000028,Demo User 028,PC0000285,receiver,2026-03-01T07:18:52+06:00,document,Banani,23.796334,90.401431,Mohakhali,23.781856,90.405278,203,delivered,2026-03-03T05:18:52+06:00,True
USR028,01000000028,Demo User 028,PC0000290,sender,2026-03-16T23:25:43+06:00,document,Uttara,23.882833,90.378453,Wari,23.712283,90.421104,190,delivered,2026-03-21T19:25:43+06:00,True
USR028,01000000028,Demo User 028,PC0000292,receiver,2026-03-18T07:14:49+06:00,document,Tejgaon,23.757703,90.398035,Badda,23.772886,90.419232,238,delivered,2026-03-21T05:14:49+06:00,True
USR028,01000000028,Demo User 028,PC0000287,sender,2026-03-20T08:44:58+06:00,small_parcel,Motijheel,23.725162,90.424537,Pallabi,23.822822,90.36846,163,picked_up,2026-03-24T10:44:58+06:00,True
USR028,01000000028,Demo User 028,PC0000280,receiver,2026-03-24T05:19:42+06:00,document,Rampura,23.758933,90.42672,Motijheel,23.73178,90.416065,346,delivered,2026-03-29T00:19:42+06:00,True
USR028,01000000028,Demo User 028,PC0000293,sender,2026-04-09T11:01:54+06:00,large_parcel,Pallabi,23.830216,90.366711,Dhanmondi,23.740002,90.374269,195,delivered,2026-04-11T07:01:54+06:00,True
USR028,01000000028,Demo User 028,PC0000281,receiver,2026-04-12T14:43:23+06:00,small_parcel,Wari,23.717008,90.422428,Gulshan,23.791858,90.412741,349,delivered,2026-04-14T06:43:23+06:00,True
USR028,01000000028,Demo User 028,PC0000291,sender,2026-05-12T06:08:26+06:00,large_parcel,Dhanmondi,23.745849,90.373194,Wari,23.724479,90.42101,299,delivered,2026-05-13T04:08:26+06:00,True
USR028,01000000028,Demo User 028,PC0000284,receiver,2026-05-16T19:01:44+06:00,small_parcel,Shyamoli,23.782032,90.36486,Mohammadpur,23.768978,90.365689,202,returned,2026-05-19T02:01:44+06:00,True
USR028,01000000028,Demo User 028,PC0000286,sender,2026-05-20T22:05:02+06:00,large_parcel,Mohakhali,23.780678,90.402235,Pallabi,23.824149,90.359257,178,picked_up,2026-05-22T01:05:02+06:00,True
USR028,01000000028,Demo User 028,PC0000289,receiver,2026-07-18T14:38:33+06:00,small_parcel,Gulshan,23.788769,90.415226,Khilgaon,23.752052,90.427012,290,picked_up,2026-07-21T10:38:33+06:00,True
USR028,01000000028,Demo User 028,PC0000288,sender,2026-07-19T23:55:16+06:00,large_parcel,Mohakhali,23.777264,90.398777,Mirpur,23.829631,90.371527,254,delivered,2026-07-24T21:55:16+06:00,True
USR028,01000000028,Demo User 028,PC0000282,sender,2026-07-23T06:23:48+06:00,document,Wari,23.724469,90.423311,Motijheel,23.732423,90.414965,290,delivered,2026-07-26T10:23:48+06:00,True
USR029,01000000029,Demo User 029,PC0000303,receiver,2026-03-10T20:58:06+06:00,medium_parcel,Tejgaon,23.756469,90.394972,Gulshan,23.798627,90.403848,112,picked_up,2026-03-14T17:58:06+06:00,True
USR029,01000000029,Demo User 029,PC0000301,sender,2026-04-03T03:45:26+06:00,medium_parcel,Mirpur,23.815523,90.370749,Uttara,23.872929,90.376851,254,delivered,2026-04-04T17:45:26+06:00,True
USR029,01000000029,Demo User 029,PC0000295,receiver,2026-04-03T09:57:54+06:00,large_parcel,Khilgaon,23.749099,90.427161,Mohakhali,23.781857,90.401376,95,delivered,2026-04-07T17:57:54+06:00,True
USR029,01000000029,Demo User 029,PC0000297,sender,2026-04-28T21:15:09+06:00,document,Badda,23.776046,90.427955,Gulshan,23.784549,90.402781,282,delivered,2026-05-01T08:15:09+06:00,True
USR029,01000000029,Demo User 029,PC0000298,sender,2026-05-23T20:54:30+06:00,large_parcel,Motijheel,23.726716,90.417505,Pallabi,23.834311,90.362031,214,in_transit,2026-05-27T23:54:30+06:00,True
USR029,01000000029,Demo User 029,PC0000300,sender,2026-06-18T16:48:53+06:00,small_parcel,Motijheel,23.730856,90.413808,Uttara,23.875522,90.378285,111,delivered,2026-06-20T05:48:53+06:00,True
USR029,01000000029,Demo User 029,PC0000299,sender,2026-07-01T06:27:38+06:00,document,Tejgaon,23.765504,90.389125,Gulshan,23.789325,90.400929,120,in_transit,2026-07-02T03:27:38+06:00,True
USR029,01000000029,Demo User 029,PC0000304,receiver,2026-07-02T15:42:50+06:00,large_parcel,Bashundhara,23.819002,90.423675,Banani,23.795723,90.411303,138,delivered,2026-07-07T00:42:50+06:00,True
USR029,01000000029,Demo User 029,PC0000294,receiver,2026-07-11T00:11:02+06:00,document,Mohammadpur,23.769915,90.361656,Tejgaon,23.75626,90.399123,180,delivered,2026-07-11T01:11:02+06:00,True
USR029,01000000029,Demo User 029,PC0000296,receiver,2026-07-12T07:14:54+06:00,medium_parcel,Old Dhaka,23.71208,90.402873,Badda,23.778284,90.422859,269,delivered,2026-07-13T22:14:54+06:00,True
USR029,01000000029,Demo User 029,PC0000302,sender,2026-08-04T02:54:55+06:00,large_parcel,Khilgaon,23.74713,90.417996,Uttara,23.869894,90.377483,194,delivered,2026-08-05T03:54:55+06:00,True
USR030,01000000030,Demo User 030,PC0000312,sender,2026-02-11T10:25:44+06:00,document,Mohakhali,23.777991,90.39474,Wari,23.71947,90.425204,74,cancelled,2026-02-15T13:25:44+06:00,True
USR030,01000000030,Demo User 030,PC0000305,sender,2026-02-22T04:36:23+06:00,medium_parcel,Khilgaon,23.74741,90.420684,Banani,23.799246,90.404331,336,delivered,2026-02-25T15:36:23+06:00,True
USR030,01000000030,Demo User 030,PC0000315,receiver,2026-02-27T18:15:36+06:00,medium_parcel,Mohammadpur,23.772833,90.354166,Pallabi,23.83478,90.362924,282,delivered,2026-03-03T15:15:36+06:00,True
USR030,01000000030,Demo User 030,PC0000313,receiver,2026-03-28T19:10:47+06:00,small_parcel,Motijheel,23.732992,90.415734,Uttara,23.87287,90.38045,213,returned,2026-03-29T03:10:47+06:00,True
USR030,01000000030,Demo User 030,PC0000316,receiver,2026-04-25T10:46:11+06:00,medium_parcel,Old Dhaka,23.71087,90.407752,Farmgate,23.761317,90.392574,300,returned,2026-04-29T14:46:11+06:00,True
USR030,01000000030,Demo User 030,PC0000307,sender,2026-04-27T02:47:11+06:00,document,Wari,23.72573,90.420243,Mohammadpur,23.767723,90.352485,259,delivered,2026-04-30T14:47:11+06:00,True
USR030,01000000030,Demo User 030,PC0000311,receiver,2026-05-06T22:21:22+06:00,medium_parcel,Farmgate,23.76094,90.394718,Khilgaon,23.745756,90.430454,146,delivered,2026-05-08T17:21:22+06:00,True
USR030,01000000030,Demo User 030,PC0000309,sender,2026-06-06T09:19:23+06:00,small_parcel,Shyamoli,23.769013,90.369955,Dhanmondi,23.742418,90.378064,237,delivered,2026-06-08T21:19:23+06:00,True
USR030,01000000030,Demo User 030,PC0000310,receiver,2026-07-25T09:10:28+06:00,large_parcel,Dhanmondi,23.739836,90.372872,Badda,23.785889,90.421127,263,picked_up,2026-07-25T23:10:28+06:00,True
USR030,01000000030,Demo User 030,PC0000306,sender,2026-07-25T22:30:16+06:00,document,Khilgaon,23.749809,90.420745,Motijheel,23.737085,90.418684,210,delivered,2026-07-27T02:30:16+06:00,True
USR030,01000000030,Demo User 030,PC0000314,sender,2026-07-27T10:09:28+06:00,medium_parcel,Bashundhara,23.81552,90.425793,Motijheel,23.726897,90.410198,277,delivered,2026-07-31T12:09:28+06:00,True
USR030,01000000030,Demo User 030,PC0000308,sender,2026-08-06T13:13:14+06:00,small_parcel,Shyamoli,23.779397,90.363954,Tejgaon,23.766238,90.393076,328,delivered,2026-08-06T20:13:14+06:00,True
USR031,01000000031,Demo User 031,PC0000327,sender,2026-03-08T00:22:45+06:00,document,Mohakhali,23.774123,90.399926,Shyamoli,23.769056,90.365476,324,delivered,2026-03-09T12:22:45+06:00,True
USR031,01000000031,Demo User 031,PC0000320,receiver,2026-03-12T12:56:07+06:00,medium_parcel,Pallabi,23.823047,90.367439,Shyamoli,23.768897,90.369097,149,returned,2026-03-14T01:56:07+06:00,True
USR031,01000000031,Demo User 031,PC0000325,receiver,2026-05-09T12:44:02+06:00,large_parcel,Bashundhara,23.807978,90.424737,Old Dhaka,23.717718,90.409046,321,delivered,2026-05-13T14:44:02+06:00,True
USR031,01000000031,Demo User 031,PC0000322,receiver,2026-05-12T00:43:58+06:00,large_parcel,Banani,23.792248,90.407867,Uttara,23.87177,90.386673,253,delivered,2026-05-15T22:43:58+06:00,True
USR031,01000000031,Demo User 031,PC0000317,sender,2026-05-15T19:29:38+06:00,document,Pallabi,23.821221,90.363803,Old Dhaka,23.709144,90.413979,149,delivered,2026-05-16T11:29:38+06:00,True
USR031,01000000031,Demo User 031,PC0000321,sender,2026-06-15T17:56:46+06:00,small_parcel,Pallabi,23.826872,90.36768,Tejgaon,23.760792,90.387415,258,delivered,2026-06-18T12:56:46+06:00,True
USR031,01000000031,Demo User 031,PC0000324,sender,2026-06-16T18:14:09+06:00,medium_parcel,Badda,23.781913,90.423755,Khilgaon,23.750268,90.426795,115,delivered,2026-06-21T10:14:09+06:00,True
USR031,01000000031,Demo User 031,PC0000326,sender,2026-06-22T17:24:08+06:00,medium_parcel,Khilgaon,23.753668,90.430372,Pallabi,23.821661,90.367218,76,delivered,2026-06-23T22:24:08+06:00,True
USR031,01000000031,Demo User 031,PC0000318,receiver,2026-07-16T14:35:36+06:00,small_parcel,Pallabi,23.824251,90.359633,Farmgate,23.762878,90.390121,88,delivered,2026-07-21T06:35:36+06:00,True
USR031,01000000031,Demo User 031,PC0000319,sender,2026-08-04T23:20:13+06:00,small_parcel,Dhanmondi,23.747374,90.377367,Gulshan,23.791305,90.415547,123,delivered,2026-08-05T11:20:13+06:00,True
USR031,01000000031,Demo User 031,PC0000323,receiver,2026-08-07T15:06:01+06:00,document,Shyamoli,23.782203,90.363743,Rampura,23.763031,90.413153,335,delivered,2026-08-09T03:06:01+06:00,True
USR032,01000000032,Demo User 032,PC0000339,receiver,2026-02-21T04:40:56+06:00,document,Mohakhali,23.774542,90.392366,Khilgaon,23.746439,90.422894,279,returned,2026-02-23T06:40:56+06:00,True
USR032,01000000032,Demo User 032,PC0000337,sender,2026-03-14T00:50:25+06:00,document,Rampura,23.756867,90.425105,Badda,23.774598,90.421431,74,cancelled,2026-03-17T10:50:25+06:00,True
USR032,01000000032,Demo User 032,PC0000340,sender,2026-03-14T19:14:07+06:00,document,Bashundhara,23.817562,90.42219,Tejgaon,23.7714,90.400486,347,returned,2026-03-15T14:14:07+06:00,True
USR032,01000000032,Demo User 032,PC0000335,receiver,2026-03-28T00:25:58+06:00,large_parcel,Mohakhali,23.780549,90.393485,Old Dhaka,23.718357,90.411098,138,delivered,2026-03-31T17:25:58+06:00,True
USR032,01000000032,Demo User 032,PC0000331,sender,2026-04-01T10:53:27+06:00,small_parcel,Shyamoli,23.782349,90.361734,Khilgaon,23.752085,90.427265,344,delivered,2026-04-01T19:53:27+06:00,True
USR032,01000000032,Demo User 032,PC0000328,receiver,2026-04-21T10:34:14+06:00,medium_parcel,Mohammadpur,23.771773,90.354767,Farmgate,23.757152,90.387484,179,delivered,2026-04-24T03:34:14+06:00,True
USR032,01000000032,Demo User 032,PC0000332,receiver,2026-05-26T12:35:35+06:00,large_parcel,Old Dhaka,23.716539,90.402162,Mohammadpur,23.772957,90.353716,198,delivered,2026-05-27T20:35:35+06:00,True
USR032,01000000032,Demo User 032,PC0000338,sender,2026-06-08T22:12:48+06:00,medium_parcel,Farmgate,23.765473,90.388244,Shyamoli,23.781336,90.369959,231,returned,2026-06-13T16:12:48+06:00,True
USR032,01000000032,Demo User 032,PC0000330,receiver,2026-07-18T19:45:33+06:00,small_parcel,Farmgate,23.756463,90.38317,Banani,23.795764,90.406212,271,in_transit,2026-07-19T12:45:33+06:00,True
USR032,01000000032,Demo User 032,PC0000329,receiver,2026-07-26T19:38:41+06:00,medium_parcel,Motijheel,23.727791,90.419675,Rampura,23.763418,90.418884,262,delivered,2026-07-28T10:38:41+06:00,True
USR032,01000000032,Demo User 032,PC0000334,sender,2026-07-29T23:11:42+06:00,document,Old Dhaka,23.706949,90.399404,Mohammadpur,23.770241,90.364763,240,delivered,2026-08-03T13:11:42+06:00,True
USR032,01000000032,Demo User 032,PC0000336,receiver,2026-07-29T23:51:18+06:00,small_parcel,Mohammadpur,23.771508,90.355696,Pallabi,23.826315,90.364299,68,delivered,2026-08-02T09:51:18+06:00,True
USR032,01000000032,Demo User 032,PC0000333,receiver,2026-08-04T07:12:51+06:00,document,Uttara,23.869532,90.382342,Mohammadpur,23.771199,90.354225,325,delivered,2026-08-06T13:12:51+06:00,True
USR033,01000000033,Demo User 033,PC0000348,receiver,2026-03-12T05:03:52+06:00,small_parcel,Uttara,23.868514,90.383061,Wari,23.71236,90.409837,174,delivered,2026-03-16T04:03:52+06:00,True
USR033,01000000033,Demo User 033,PC0000342,receiver,2026-03-12T09:17:37+06:00,document,Motijheel,23.73171,90.415818,Mohakhali,23.777268,90.3913,291,in_transit,2026-03-15T09:17:37+06:00,True
USR033,01000000033,Demo User 033,PC0000351,sender,2026-03-20T06:12:26+06:00,large_parcel,Old Dhaka,23.708584,90.401443,Mohammadpur,23.769791,90.35203,174,delivered,2026-03-23T18:12:26+06:00,True
USR033,01000000033,Demo User 033,PC0000343,sender,2026-03-20T07:05:12+06:00,small_parcel,Motijheel,23.739376,90.423417,Khilgaon,23.747175,90.425954,263,delivered,2026-03-21T10:05:12+06:00,True
USR033,01000000033,Demo User 033,PC0000346,sender,2026-04-07T23:36:54+06:00,medium_parcel,Mohammadpur,23.769109,90.364739,Mohakhali,23.774259,90.391097,114,returned,2026-04-10T14:36:54+06:00,True
USR033,01000000033,Demo User 033,PC0000349,sender,2026-04-10T17:58:24+06:00,document,Mirpur,23.822494,90.372576,Pallabi,23.832511,90.35822,176,delivered,2026-04-12T06:58:24+06:00,True
USR033,01000000033,Demo User 033,PC0000350,sender,2026-04-26T17:34:16+06:00,document,Khilgaon,23.75585,90.422555,Banani,23.792407,90.409013,187,delivered,2026-05-01T05:34:16+06:00,True
USR033,01000000033,Demo User 033,PC0000344,sender,2026-05-21T20:40:18+06:00,large_parcel,Uttara,23.879451,90.3845,Gulshan,23.79728,90.411683,73,delivered,2026-05-23T04:40:18+06:00,True
USR033,01000000033,Demo User 033,PC0000347,sender,2026-05-29T02:28:49+06:00,large_parcel,Banani,23.789055,90.399566,Gulshan,23.799042,90.413931,261,delivered,2026-05-30T11:28:49+06:00,True
USR033,01000000033,Demo User 033,PC0000341,receiver,2026-06-22T11:54:42+06:00,document,Shyamoli,23.778603,90.362708,Khilgaon,23.755761,90.426242,182,delivered,2026-06-22T18:54:42+06:00,True
USR033,01000000033,Demo User 033,PC0000352,receiver,2026-07-13T02:17:31+06:00,small_parcel,Tejgaon,23.765106,90.394582,Uttara,23.87532,90.38719,332,delivered,2026-07-16T02:17:31+06:00,True
USR033,01000000033,Demo User 033,PC0000345,receiver,2026-07-30T18:35:15+06:00,large_parcel,Mohakhali,23.786297,90.396078,Mohammadpur,23.769432,90.35116,271,delivered,2026-08-02T10:35:15+06:00,True
USR034,01000000034,Demo User 034,PC0000353,sender,2026-03-26T19:06:54+06:00,document,Motijheel,23.735058,90.424521,Gulshan,23.786808,90.401878,137,delivered,2026-03-28T23:06:54+06:00,True
USR034,01000000034,Demo User 034,PC0000356,receiver,2026-04-20T15:40:40+06:00,document,Motijheel,23.73771,90.422906,Gulshan,23.787913,90.401996,205,delivered,2026-04-22T10:40:40+06:00,True
USR034,01000000034,Demo User 034,PC0000355,receiver,2026-05-02T03:43:51+06:00,medium_parcel,Banani,23.791122,90.403893,Farmgate,23.753964,90.394223,89,delivered,2026-05-06T01:43:51+06:00,True
USR034,01000000034,Demo User 034,PC0000358,receiver,2026-05-06T18:08:43+06:00,large_parcel,Bashundhara,23.820029,90.418152,Wari,23.724912,90.416566,235,delivered,2026-05-07T01:08:43+06:00,True
USR034,01000000034,Demo User 034,PC0000360,receiver,2026-05-07T05:33:18+06:00,document,Uttara,23.873641,90.381971,Shyamoli,23.769156,90.362261,92,returned,2026-05-10T03:33:18+06:00,True
USR034,01000000034,Demo User 034,PC0000361,receiver,2026-05-29T00:32:46+06:00,small_parcel,Gulshan,23.785407,90.409645,Mohammadpur,23.766228,90.364923,242,delivered,2026-05-31T00:32:46+06:00,True
USR034,01000000034,Demo User 034,PC0000357,sender,2026-06-04T14:52:07+06:00,document,Shyamoli,23.770621,90.372028,Mohakhali,23.775949,90.397003,63,delivered,2026-06-06T00:52:07+06:00,True
USR034,01000000034,Demo User 034,PC0000359,receiver,2026-06-25T11:33:45+06:00,small_parcel,Old Dhaka,23.70837,90.412162,Wari,23.718338,90.420542,131,returned,2026-06-26T19:33:45+06:00,True
USR034,01000000034,Demo User 034,PC0000354,sender,2026-07-04T13:20:41+06:00,large_parcel,Mirpur,23.817166,90.358965,Bashundhara,23.822881,90.419587,275,delivered,2026-07-08T10:20:41+06:00,True
USR034,01000000034,Demo User 034,PC0000362,sender,2026-07-22T21:02:49+06:00,document,Shyamoli,23.77052,90.363644,Dhanmondi,23.746962,90.372901,226,delivered,2026-07-23T12:02:49+06:00,True
USR035,01000000035,Demo User 035,PC0000367,receiver,2026-02-16T14:50:24+06:00,document,Wari,23.725778,90.417008,Mohakhali,23.778093,90.392037,323,delivered,2026-02-16T23:50:24+06:00,True
USR035,01000000035,Demo User 035,PC0000370,sender,2026-02-26T19:33:59+06:00,medium_parcel,Old Dhaka,23.70585,90.409393,Farmgate,23.757426,90.383386,294,delivered,2026-03-01T20:33:59+06:00,True
USR035,01000000035,Demo User 035,PC0000368,sender,2026-04-23T00:40:19+06:00,small_parcel,Rampura,23.758957,90.423015,Khilgaon,23.754674,90.432655,167,delivered,2026-04-27T11:40:19+06:00,True
USR035,01000000035,Demo User 035,PC0000364,receiver,2026-05-23T08:28:10+06:00,small_parcel,Old Dhaka,23.711934,90.413903,Mohakhali,23.773801,90.402773,230,delivered,2026-05-23T10:28:10+06:00,True
USR035,01000000035,Demo User 035,PC0000371,sender,2026-06-05T22:47:22+06:00,small_parcel,Old Dhaka,23.710795,90.40193,Tejgaon,23.759526,90.393373,230,cancelled,2026-06-09T14:47:22+06:00,True
USR035,01000000035,Demo User 035,PC0000366,receiver,2026-06-22T05:12:56+06:00,medium_parcel,Motijheel,23.735226,90.410292,Farmgate,23.7546,90.393554,344,returned,2026-06-24T04:12:56+06:00,True
USR035,01000000035,Demo User 035,PC0000365,receiver,2026-07-05T07:02:46+06:00,small_parcel,Farmgate,23.75316,90.384591,Mohakhali,23.788706,90.404418,303,delivered,2026-07-07T18:02:46+06:00,True
USR035,01000000035,Demo User 035,PC0000369,receiver,2026-07-10T22:05:04+06:00,medium_parcel,Uttara,23.869677,90.37268,Khilgaon,23.747512,90.417531,310,delivered,2026-07-11T15:05:04+06:00,True
USR035,01000000035,Demo User 035,PC0000363,receiver,2026-07-16T05:37:25+06:00,small_parcel,Dhanmondi,23.74608,90.382913,Farmgate,23.751026,90.38215,78,cancelled,2026-07-17T13:37:25+06:00,True
USR035,01000000035,Demo User 035,PC0000373,receiver,2026-07-25T19:03:59+06:00,small_parcel,Shyamoli,23.768351,90.363146,Bashundhara,23.810174,90.418084,126,delivered,2026-07-27T05:03:59+06:00,True
USR035,01000000035,Demo User 035,PC0000372,receiver,2026-08-07T00:07:04+06:00,document,Badda,23.788125,90.430834,Shyamoli,23.776322,90.35937,300,in_transit,2026-08-08T02:07:04+06:00,True
USR036,01000000036,Demo User 036,PC0000378,sender,2026-02-16T10:48:32+06:00,document,Banani,23.799737,90.411832,Badda,23.787831,90.423161,151,delivered,2026-02-18T21:48:32+06:00,True
USR036,01000000036,Demo User 036,PC0000383,receiver,2026-03-11T06:52:29+06:00,document,Old Dhaka,23.708051,90.413525,Mohammadpur,23.771171,90.360738,339,delivered,2026-03-12T13:52:29+06:00,True
USR036,01000000036,Demo User 036,PC0000377,sender,2026-03-19T17:32:02+06:00,small_parcel,Pallabi,23.83432,90.360986,Wari,23.72086,90.413738,102,cancelled,2026-03-23T11:32:02+06:00,True
USR036,01000000036,Demo User 036,PC0000376,receiver,2026-04-08T11:41:07+06:00,small_parcel,Gulshan,23.79849,90.4125,Tejgaon,23.760363,90.394519,276,in_transit,2026-04-10T19:41:07+06:00,True
USR036,01000000036,Demo User 036,PC0000382,receiver,2026-05-17T15:36:06+06:00,small_parcel,Badda,23.783779,90.421475,Tejgaon,23.770544,90.391195,279,delivered,2026-05-18T11:36:06+06:00,True
USR036,01000000036,Demo User 036,PC0000375,receiver,2026-05-19T08:20:13+06:00,small_parcel,Old Dhaka,23.705923,90.411039,Wari,23.726496,90.41995,79,delivered,2026-05-22T14:20:13+06:00,True
USR036,01000000036,Demo User 036,PC0000380,sender,2026-05-19T18:28:46+06:00,document,Gulshan,23.793424,90.410353,Mirpur,23.826687,90.35827,115,picked_up,2026-05-22T16:28:46+06:00,True
USR036,01000000036,Demo User 036,PC0000379,sender,2026-05-20T04:26:32+06:00,large_parcel,Mohammadpur,23.760503,90.360225,Uttara,23.874668,90.38329,241,picked_up,2026-05-21T17:26:32+06:00,True
USR036,01000000036,Demo User 036,PC0000381,receiver,2026-06-23T09:19:11+06:00,document,Uttara,23.871437,90.380639,Dhanmondi,23.741155,90.381434,131,delivered,2026-06-27T07:19:11+06:00,True
USR036,01000000036,Demo User 036,PC0000386,sender,2026-07-02T16:09:49+06:00,large_parcel,Uttara,23.875417,90.375298,Khilgaon,23.750416,90.43076,310,delivered,2026-07-02T18:09:49+06:00,True
USR036,01000000036,Demo User 036,PC0000384,sender,2026-07-19T19:15:28+06:00,medium_parcel,Rampura,23.763571,90.428166,Mohammadpur,23.761026,90.352579,99,delivered,2026-07-20T06:15:28+06:00,True
USR036,01000000036,Demo User 036,PC0000385,sender,2026-07-26T15:49:04+06:00,small_parcel,Dhanmondi,23.74171,90.370043,Old Dhaka,23.7075,90.411863,111,delivered,2026-07-31T05:49:04+06:00,True
USR036,01000000036,Demo User 036,PC0000374,receiver,2026-08-06T02:51:09+06:00,large_parcel,Uttara,23.873473,90.378036,Rampura,23.755211,90.419157,130,in_transit,2026-08-06T14:51:09+06:00,True
USR037,01000000037,Demo User 037,PC0000390,receiver,2026-03-16T09:22:08+06:00,large_parcel,Khilgaon,23.753502,90.425633,Farmgate,23.764936,90.395853,264,delivered,2026-03-17T08:22:08+06:00,True
USR037,01000000037,Demo User 037,PC0000394,receiver,2026-03-24T00:33:02+06:00,medium_parcel,Mohammadpur,23.765843,90.355476,Wari,23.717852,90.411948,253,in_transit,2026-03-24T04:33:02+06:00,True
USR037,01000000037,Demo User 037,PC0000391,sender,2026-04-09T11:47:22+06:00,medium_parcel,Gulshan,23.79165,90.414813,Banani,23.791056,90.406246,156,delivered,2026-04-13T18:47:22+06:00,True
USR037,01000000037,Demo User 037,PC0000397,sender,2026-05-02T01:15:39+06:00,small_parcel,Mohakhali,23.78103,90.395676,Khilgaon,23.754796,90.420704,81,in_transit,2026-05-06T08:15:39+06:00,True
USR037,01000000037,Demo User 037,PC0000396,sender,2026-05-17T17:02:45+06:00,medium_parcel,Tejgaon,23.764354,90.398056,Khilgaon,23.746248,90.417507,309,delivered,2026-05-21T21:02:45+06:00,True
USR037,01000000037,Demo User 037,PC0000395,sender,2026-05-20T17:21:54+06:00,document,Khilgaon,23.750641,90.421472,Shyamoli,23.780292,90.368838,82,delivered,2026-05-24T11:21:54+06:00,True
USR037,01000000037,Demo User 037,PC0000388,sender,2026-05-28T12:55:03+06:00,small_parcel,Dhanmondi,23.742429,90.375079,Wari,23.72573,90.423793,115,delivered,2026-05-30T04:55:03+06:00,True
USR037,01000000037,Demo User 037,PC0000392,receiver,2026-06-13T01:24:42+06:00,large_parcel,Bashundhara,23.807583,90.421315,Mohammadpur,23.769151,90.360742,323,delivered,2026-06-17T19:24:42+06:00,True
USR037,01000000037,Demo User 037,PC0000393,receiver,2026-06-29T01:28:17+06:00,document,Bashundhara,23.816452,90.428505,Shyamoli,23.769921,90.369668,120,delivered,2026-06-29T08:28:17+06:00,True
USR037,01000000037,Demo User 037,PC0000389,receiver,2026-07-14T20:41:09+06:00,document,Banani,23.791751,90.409526,Rampura,23.759141,90.422869,155,returned,2026-07-16T17:41:09+06:00,True
USR037,01000000037,Demo User 037,PC0000387,sender,2026-08-02T05:20:48+06:00,large_parcel,Gulshan,23.797197,90.409353,Badda,23.777709,90.428548,65,delivered,2026-08-03T10:20:48+06:00,True
USR038,01000000038,Demo User 038,PC0000398,receiver,2026-02-14T14:55:24+06:00,document,Dhanmondi,23.751959,90.376976,Pallabi,23.820552,90.364073,302,delivered,2026-02-19T10:55:24+06:00,True
USR038,01000000038,Demo User 038,PC0000406,receiver,2026-03-22T23:06:50+06:00,medium_parcel,Gulshan,23.78993,90.411668,Shyamoli,23.77288,90.36021,147,delivered,2026-03-26T23:06:50+06:00,True
USR038,01000000038,Demo User 038,PC0000399,sender,2026-05-03T23:49:40+06:00,large_parcel,Farmgate,23.755047,90.389358,Mohakhali,23.780612,90.400341,276,delivered,2026-05-06T03:49:40+06:00,True
USR038,01000000038,Demo User 038,PC0000400,receiver,2026-05-23T23:28:21+06:00,document,Mohakhali,23.788137,90.399399,Gulshan,23.799053,90.401818,60,picked_up,2026-05-26T08:28:21+06:00,True
USR038,01000000038,Demo User 038,PC0000401,sender,2026-06-01T23:17:46+06:00,document,Shyamoli,23.775019,90.357913,Old Dhaka,23.716255,90.410168,230,delivered,2026-06-05T10:17:46+06:00,True
USR038,01000000038,Demo User 038,PC0000407,receiver,2026-06-25T15:28:06+06:00,medium_parcel,Old Dhaka,23.709936,90.402208,Mohakhali,23.773853,90.400204,241,delivered,2026-06-30T05:28:06+06:00,True
USR038,01000000038,Demo User 038,PC0000402,sender,2026-06-29T06:30:48+06:00,small_parcel,Bashundhara,23.809398,90.431344,Mohakhali,23.78697,90.402502,315,delivered,2026-06-29T09:30:48+06:00,True
