index,user_id,phone,customer_name,trip_id,request_time,vehicle_type,pickup_area,pickup_lat,pickup_lon,dropoff_area,dropoff_lat,dropoff_lon,distance_km,duration_min,fare_bdt,trip_status,source_updated_at,synthetic,provider_name,rider_id,rider_name,rider_phone,rider_role,rider_vehicle_type,rider_vehicle_number,rider_joined_at,rider_rating,rider_status,rider_primary_area,rider_dataset_activity_count,rider_dataset_completed_count,rider_total_completed_activities,rider_first_activity_at,rider_last_activity_at
315,USR026,+8801795919068,Imran Ahmed,PTH-RIDE-0000316,2026-08-03T17:09:03+06:00,Car,Tejgaon,23.771721,90.389322,Bashundhara,23.816725,90.432382,6.44,54,301,completed,2026-08-03T18:20:03+06:00,True,Pathao,PTH-DRV-012,Sakib Mahmud,8801701651316,driver,Car,Dhaka-Metro-GA-26-4203,2025-11-08,4.74,active,Bashundhara,50,31,1374,2026-02-18T14:40:42+06:00,2026-08-10T20:12:47+06:00
316,USR026,+8801795919068,Imran Ahmed,PTH-RIDE-0000317,2026-02-22T10:22:01+06:00,Premium Car,Gulshan,23.801171,90.405747,Mohammadpur,23.760075,90.367599,6.52,45,383,completed,2026-02-22T11:13:01+06:00,True,Pathao,PTH-DRV-019,Tanvir Hossain,8801568844033,driver,Premium Car,Dhaka-Metro-GA-43-7960,2024-08-01,4.63,active,Gulshan,60,39,678,2026-02-13T02:57:39+06:00,2026-08-10T06:23:33+06:00
317,USR026,+8801795919068,Imran Ahmed,PTH-RIDE-0000318,2026-05-27T00:47:16+06:00,Premium Car,Farmgate,23.757077,90.38543,Dhanmondi,23.741509,90.383647,6.5,47,410,completed,2026-05-27T01:39:16+06:00,True,Pathao,PTH-DRV-018,Riyad Khan,8801895144376,driver,Premium Car,Dhaka-Metro-GA-42-9702,2025-06-18,4.52,active,Farmgate,48,32,1798,2026-03-16T13:11:54+06:00,2026-08-10T14:18:39+06:00
318,USR026,+8801795919068,Imran Ahmed,PTH-RIDE-0000319,2026-03-08T00:57:36+06:00,Premium Car,Shyamoli,23.768211,90.366918,Wari,23.721757,90.415917,17.16,13,881,cancelled_by_rider,2026-03-08T01:32:36+06:00,True,Pathao,PTH-DRV-017,Rubel Hossain,8801596800093,driver,Premium Car,Dhaka-Metro-GA-59-1389,2023-10-30,4.39,active,Dhanmondi,43,24,856,2026-02-13T21:12:16+06:00,2026-07-24T19:50:49+06:00
319,USR026,+8801795919068,Imran Ahmed,PTH-RIDE-0000320,2026-05-23T19:26:02+06:00,Car,Bashundhara,23.818996,90.428694,Badda,23.788662,90.420685,9.95,48,469,cancelled_by_user,2026-05-23T20:30:02+06:00,True,Pathao,PTH-DRV-012,Sakib Mahmud,8801701651316,driver,Car,Dhaka-Metro-GA-26-4203,2025-11-08,4.74,active,Bashundhara,50,31,1374,2026-02-18T14:40:42+06:00,2026-08-10T20:12:47+06:00
320,USR026,+8801795919068,Imran Ahmed,PTH-RIDE-0000321,2026-06-23T01:23:50+06:00,Bike,Badda,23.787917,90.431877,Mohammadpur,23.767025,90.360992,4.36,58,189,cancelled_by_user,2026-06-23T02:24:50+06:00,True,Pathao,PTH-DRV-004,Noman Islam,8801433479792,driver,Bike,Dhaka-Metro-LA-16-4147,2024-04-07,4.84,active,Badda,45,26,1163,2026-02-10T19:35:38+06:00,2026-08-06T22:59:51+06:00
321,USR026,+8801795919068,Imran Ahmed,PTH-RIDE-0000322,2026-07-06T08:19:12+06:00,Bike,Bashundhara,23.821392,90.427771,Uttara,23.873096,90.371402,15.51,49,379,completed,2026-07-06T09:21:12+06:00,True,Pathao,PTH-DRV-006,Sohel Mia,8801413282469,driver,Bike,Dhaka-Metro-LA-42-7072,2023-11-20,4.46,active,Bashundhara,56,39,678,2026-02-11T19:34:53+06:00,2026-07-27T18:56:51+06:00
322,USR026,+8801795919068,Imran Ahmed,PTH-RIDE-0000323,2026-05-28T02:44:11+06:00,Premium Car,Motijheel,23.738644,90.419425,Shyamoli,23.772508,90.3727,6.25,44,375,cancelled_by_user,2026-05-28T03:33:11+06:00,True,Pathao,PTH-DRV-024,Sabbir Mia,8801635920547,driver,Premium Car,Dhaka-Metro-GA-29-9550,2026-02-19,4.75,active,Motijheel,52,34,1609,2026-02-14T00:28:05+06:00,2026-08-06T16:02:46+06:00
323,USR027,+8801706292887,Rumana Ahmed,PTH-RIDE-0000324,2026-05-12T13:04:17+06:00,Premium Car,Farmgate,23.75951,90.384542,Old Dhaka,23.71436,90.410009,18.9,41,905,cancelled_by_user,2026-05-12T14:09:17+06:00,True,Pathao,PTH-DRV-018,Riyad Khan,8801895144376,driver,Premium Car,Dhaka-Metro-GA-42-9702,2025-06-18,4.52,active,Farmgate,48,32,1798,2026-03-16T13:11:54+06:00,2026-08-10T14:18:39+06:00
324,USR027,+8801706292887,Rumana Ahmed,PTH-RIDE-0000325,2026-06-27T15:02:50+06:00,Bike,Motijheel,23.731497,90.413384,Tejgaon,23.771784,90.382831,11.14,8,317,cancelled_by_rider,2026-06-27T15:26:50+06:00,True,Pathao,PTH-DRV-001,Nayeem Sarker,8801967036821,driver,Bike,Dhaka-Metro-LA-50-6184,2025-12-26,4.94,active,Tejgaon,58,41,819,2026-02-10T15:17:23+06:00,2026-08-09T07:35:51+06:00
325,USR027,+8801706292887,Rumana Ahmed,PTH-RIDE-0000326,2026-07-20T13:21:30+06:00,Premium Car,Bashundhara,23.812549,90.41938,Wari,23.727409,90.424982,12.67,80,615,cancelled_by_user,2026-07-20T15:00:30+06:00,True,Pathao,PTH-DRV-017,Rubel Hossain,8801596800093,driver,Premium Car,Dhaka-Metro-GA-59-1389,2023-10-30,4.39,active,Dhanmondi,43,24,856,2026-02-13T21:12:16+06:00,2026-07-24T19:50:49+06:00
326,USR027,+8801706292887,Rumana Ahmed,PTH-RIDE-0000327,2026-05-25T07:23:39+06:00,Bike,Gulshan,23.787671,90.404359,Mirpur,23.816921,90.369351,17.85,27,370,completed,2026-05-25T08:10:39+06:00,True,Pathao,PTH-DRV-003,Emon Mollah,8801458656775,driver,Bike,Dhaka-Metro-LA-44-1806,2025-05-16,4.33,active,Wari,47,33,1457,2026-02-15T14:20:09+06:00,2026-08-05T18:34:40+06:00
327,USR027,+8801706292887,Rumana Ahmed,PTH-RIDE-0000328,2026-05-11T15:43:43+06:00,Car,Badda,23.784239,90.418427,Bashundhara,23.811087,90.420086,14.16,29,557,cancelled_by_user,2026-05-11T16:30:43+06:00,True,Pathao,PTH-DRV-010,Zahid Chowdhury,8801738695856,driver,Car,Dhaka-Metro-GA-12-2328,2024-05-16,4.86,active,Badda,44,28,403,2026-02-10T07:45:59+06:00,2026-08-10T20:38:42+06:00
328,USR027,+8801706292887,Rumana Ahmed,PTH-RIDE-0000329,2026-07-12T18:11:22+06:00,Car,Wari,23.726256,90.424232,Shyamoli,23.76702,90.373894,6.43,36,273,cancelled_by_user,2026-07-12T19:03:22+06:00,True,Pathao,PTH-DRV-009,Shakil Mahmud,8801713605120,driver,Car,Dhaka-Metro-GA-18-9142,2026-02-13,4.51,active,Wari,51,33,1315,2026-02-13T19:17:45+06:00,2026-08-09T23:46:24+06:00
329,USR027,+8801706292887,Rumana Ahmed,PTH-RIDE-0000330,2026-08-03T17:03:09+06:00,Bike,Mohammadpur,23.776598,90.366935,Old Dhaka,23.704162,90.403853,17.55,22,413,completed,2026-08-03T17:37:09+06:00,True,Pathao,PTH-DRV-007,Rafi Chowdhury,8801972545462,driver,Bike,Dhaka-Metro-LA-49-8611,2025-12-04,4.63,active,Dhanmondi,50,31,630,2026-02-16T20:14:06+06:00,2026-08-08T21:37:30+06:00
330,USR027,+8801706292887,Rumana Ahmed,PTH-RIDE-0000331,2026-07-16T13:18:19+06:00,Car,Mohammadpur,23.768977,90.355669,Mohakhali,23.778804,90.398318,21.54,43,739,completed,2026-07-16T14:12:19+06:00,True,Pathao,PTH-DRV-011,Mamun Khan,8801426550582,driver,Car,Dhaka-Metro-GA-36-9704,2025-07-14,4.26,active,Banani,45,31,1368,2026-02-20T14:11:58+06:00,2026-08-06T12:43:24+06:00
331,USR027,+8801706292887,Rumana Ahmed,PTH-RIDE-0000332,2026-06-13T22:50:02+06:00,Car,Dhanmondi,23.740006,90.384656,Badda,23.773126,90.423612,8.73,78,372,cancelled_by_rider,2026-06-14T00:14:02+06:00,True,Pathao,PTH-DRV-013,Noman Sheikh,8801702482414,driver,Car,Dhaka-Metro-GA-32-1635,2024-02-24,4.40,active,Dhanmondi,57,37,919,2026-02-12T18:33:16+06:00,2026-08-07T07:51:54+06:00
332,USR027,+8801706292887,Rumana Ahmed,PTH-RIDE-0000333,2026-02-26T14:55:57+06:00,Car,Pallabi,23.823213,90.370131,Khilgaon,23.744437,90.435,21.75,28,825,completed,2026-02-26T15:47:57+06:00,True,Pathao,PTH-DRV-013,Noman Sheikh,8801702482414,driver,Car,Dhaka-Metro-GA-32-1635,2024-02-24,4.40,active,Dhanmondi,57,37,919,2026-02-12T18:33:16+06:00,2026-08-07T07:51:54+06:00
333,USR027,+8801706292887,Rumana Ahmed,PTH-RIDE-0000334,2026-05-07T07:45:14+06:00,Premium Car,Mohakhali,23.785296,90.396168,Mirpur,23.822157,90.361391,16.5,13,797,completed,2026-05-07T08:02:14+06:00,True,Pathao,PTH-DRV-022,Rony Ahmed,8801406140466,driver,Premium Car,Dhaka-Metro-GA-14-3862,2024-03-08,4.36,active,Mohakhali,49,32,280,2026-02-19T05:07:42+06:00,2026-08-10T16:43:15+06:00
334,USR027,+8801706292887,Rumana Ahmed,PTH-RIDE-0000335,2026-04-29T00:03:19+06:00,Car,Mirpur,23.81426,90.361216,Rampura,23.768794,90.412549,10.81,18,484,cancelled_by_user,2026-04-29T00:33:19+06:00,True,Pathao,PTH-DRV-012,Sakib Mahmud,8801701651316,driver,Car,Dhaka-Metro-GA-26-4203,2025-11-08,4.74,active,Bashundhara,50,31,1374,2026-02-18T14:40:42+06:00,2026-08-10T20:12:47+06:00
335,USR027,+8801706292887,Rumana Ahmed,PTH-RIDE-0000336,2026-05-02T23:34:20+06:00,Car,Farmgate,23.76361,90.389085,Wari,23.724951,90.409863,5.96,18,258,completed,2026-05-03T00:17:20+06:00,True,Pathao,PTH-DRV-014,Mehedi Hossain,8801466938163,driver,Car,Dhaka-Metro-GA-57-3382,2023-09-28,4.50,active,Farmgate,49,31,1649,2026-02-11T05:29:19+06:00,2026-08-07T22:28:04+06:00
336,USR027,+8801706292887,Rumana Ahmed,PTH-RIDE-0000337,2026-04-23T19:18:34+06:00,Premium Car,Tejgaon,23.770287,90.389365,Shyamoli,23.78167,90.363643,5.59,55,397,completed,2026-04-23T20:29:34+06:00,True,Pathao,PTH-DRV-020,Sabbir Mahmud,8801520665194,driver,Premium Car,Dhaka-Metro-GA-27-7652,2025-07-04,4.51,active,Khilgaon,46,33,891,2026-02-15T21:25:09+06:00,2026-08-09T14:56:20+06:00
337,USR028,+8801717722707,Raisa Sultana,PTH-RIDE-0000338,2026-04-08T18:44:24+06:00,Car,Rampura,23.756823,90.417599,Bashundhara,23.816261,90.422563,11.49,70,530,completed,2026-04-08T20:14:24+06:00,True,Pathao,PTH-DRV-013,Noman Sheikh,8801702482414,driver,Car,Dhaka-Metro-GA-32-1635,2024-02-24,4.40,active,Dhanmondi,57,37,919,2026-02-12T18:33:16+06:00,2026-08-07T07:51:54+06:00
338,USR028,+8801717722707,Raisa Sultana,PTH-RIDE-0000339,2026-07-27T03:42:49+06:00,Car,Banani,23.785177,90.399134,Shyamoli,23.777142,90.356573,6.85,73,369,cancelled_by_user,2026-07-27T05:01:49+06:00,True,Pathao,PTH-DRV-011,Mamun Khan,8801426550582,driver,Car,Dhaka-Metro-GA-36-9704,2025-07-14,4.26,active,Banani,45,31,1368,2026-02-20T14:11:58+06:00,2026-08-06T12:43:24+06:00
339,USR028,+8801717722707,Raisa Sultana,PTH-RIDE-0000340,2026-07-29T05:25:06+06:00,Premium Car,Wari,23.729434,90.423951,Motijheel,23.73378,90.413531,14.89,73,734,completed,2026-07-29T06:40:06+06:00,True,Pathao,PTH-DRV-021,Shuvo Chowdhury,8801396729644,driver,Premium Car,Dhaka-Metro-GA-18-5728,2024-05-09,4.49,active,Mirpur,61,41,785,2026-02-10T13:58:31+06:00,2026-08-07T01:44:36+06:00
340,USR028,+8801717722707,Raisa Sultana,PTH-RIDE-0000341,2026-06-06T00:08:41+06:00,Bike,Rampura,23.766705,90.414955,Badda,23.784489,90.425451,4.08,20,100,completed,2026-06-06T00:43:41+06:00,True,Pathao,PTH-DRV-001,Nayeem Sarker,8801967036821,driver,Bike,Dhaka-Metro-LA-50-6184,2025-12-26,4.94,active,Tejgaon,58,41,819,2026-02-10T15:17:23+06:00,2026-08-09T07:35:51+06:00
341,USR028,+8801717722707,Raisa Sultana,PTH-RIDE-0000342,2026-05-03T07:03:16+06:00,Bike,Badda,23.773854,90.429639,Mirpur,23.817247,90.370658,13.81,20,351,cancelled_by_user,2026-05-03T07:25:16+06:00,True,Pathao,PTH-DRV-004,Noman Islam,8801433479792,driver,Bike,Dhaka-Metro-LA-16-4147,2024-04-07,4.84,active,Badda,45,26,1163,2026-02-10T19:35:38+06:00,2026-08-06T22:59:51+06:00
342,USR028,+8801717722707,Raisa Sultana,PTH-RIDE-0000343,2026-07-10T17:42:12+06:00,Premium Car,Rampura,23.755711,90.420887,Motijheel,23.736635,90.425636,20.65,76,944,completed,2026-07-10T19:11:12+06:00,True,Pathao,PTH-DRV-021,Shuvo Chowdhury,8801396729644,driver,Premium Car,Dhaka-Metro-GA-18-5728,2024-05-09,4.49,active,Mirpur,61,41,785,2026-02-10T13:58:31+06:00,2026-08-07T01:44:36+06:00
343,USR028,+8801717722707,Raisa Sultana,PTH-RIDE-0000344,2026-06-25T03:50:39+06:00,Premium Car,Old Dhaka,23.715631,90.400243,Shyamoli,23.772543,90.363809,14.39,37,772,completed,2026-06-25T04:38:39+06:00,True,Pathao,PTH-DRV-021,Shuvo Chowdhury,8801396729644,driver,Premium Car,Dhaka-Metro-GA-18-5728,2024-05-09,4.49,active,Mirpur,61,41,785,2026-02-10T13:58:31+06:00,2026-08-07T01:44:36+06:00
344,USR028,+8801717722707,Raisa Sultana,PTH-RIDE-0000345,2026-06-03T06:51:43+06:00,Car,Banani,23.790482,90.400876,Old Dhaka,23.718997,90.400579,9.15,55,413,completed,2026-06-03T07:50:43+06:00,True,Pathao,PTH-DRV-011,Mamun Khan,8801426550582,driver,Car,Dhaka-Metro-GA-36-9704,2025-07-14,4.26,active,Banani,45,31,1368,2026-02-20T14:11:58+06:00,2026-08-06T12:43:24+06:00
345,USR029,+8801526609535,Saif Islam,PTH-RIDE-0000346,2026-02-22T20:28:02+06:00,Bike,Badda,23.77492,90.432937,Dhanmondi,23.754517,90.375983,3.45,72,171,cancelled_by_user,2026-02-22T21:52:02+06:00,True,Pathao,PTH-DRV-004,Noman Islam,8801433479792,driver,Bike,Dhaka-Metro-LA-16-4147,2024-04-07,4.84,active,Badda,45,26,1163,2026-02-10T19:35:38+06:00,2026-08-06T22:59:51+06:00
346,USR029,+8801526609535,Saif Islam,PTH-RIDE-0000347,2026-03-13T07:16:38+06:00,Bike,Rampura,23.757648,90.428247,Badda,23.786223,90.422035,6.45,44,179,cancelled_by_rider,2026-03-13T08:18:38+06:00,True,Pathao,PTH-DRV-007,Rafi Chowdhury,8801972545462,driver,Bike,Dhaka-Metro-LA-49-8611,2025-12-04,4.63,active,Dhanmondi,50,31,630,2026-02-16T20:14:06+06:00,2026-08-08T21:37:30+06:00
347,USR029,+8801526609535,Saif Islam,PTH-RIDE-0000348,2026-07-28T06:26:27+06:00,Car,Old Dhaka,23.713031,90.412193,Banani,23.801455,90.41253,21.08,66,715,completed,2026-07-28T07:42:27+06:00,True,Pathao,PTH-DRV-015,Sumon Ahmed,8801592246260,driver,Car,Dhaka-Metro-GA-47-2377,2024-09-19,4.91,temporarily_inactive,Gulshan,51,33,344,2026-02-20T06:37:41+06:00,2026-08-08T17:20:03+06:00
348,USR029,+8801526609535,Saif Islam,PTH-RIDE-0000349,2026-05-16T20:22:18+06:00,Bike,Bashundhara,23.808816,90.417438,Pallabi,23.835212,90.356461,12.27,64,251,completed,2026-05-16T21:46:18+06:00,True,Pathao,PTH-DRV-006,Sohel Mia,8801413282469,driver,Bike,Dhaka-Metro-LA-42-7072,2023-11-20,4.46,active,Bashundhara,56,39,678,2026-02-11T19:34:53+06:00,2026-07-27T18:56:51+06:00
349,USR029,+8801526609535,Saif Islam,PTH-RIDE-0000350,2026-06-15T19:49:46+06:00,Bike,Banani,23.789045,90.402795,Wari,23.730534,90.412995,13.56,57,307,completed,2026-06-15T20:55:46+06:00,True,Pathao,PTH-DRV-005,Mizan Hasan,8801356392834,driver,Bike,Dhaka-Metro-LA-18-8731,2023-05-02,4.42,active,Banani,52,34,1623,2026-02-15T11:45:22+06:00,2026-08-04T01:29:10+06:00
350,USR029,+8801526609535,Saif Islam,PTH-RIDE-0000351,2026-07-11T19:45:10+06:00,Car,Dhanmondi,23.754532,90.372241,Khilgaon,23.743059,90.427664,21.13,49,730,completed,2026-07-11T20:53:10+06:00,True,Pathao,PTH-DRV-013,Noman Sheikh,8801702482414,driver,Car,Dhaka-Metro-GA-32-1635,2024-02-24,4.40,active,Dhanmondi,57,37,919,2026-02-12T18:33:16+06:00,2026-08-07T07:51:54+06:00
351,USR029,+8801526609535,Saif Islam,PTH-RIDE-0000352,2026-08-01T02:59:16+06:00,Bike,Khilgaon,23.750125,90.434397,Badda,23.783657,90.43539,15.19,58,336,completed,2026-08-01T04:11:16+06:00,True,Pathao,PTH-DRV-002,Sabbir Ali,8801715535227,driver,Bike,Dhaka-Metro-LA-43-4404,2024-01-15,4.70,active,Uttara,47,34,1379,2026-02-14T01:39:55+06:00,2026-08-09T11:23:20+06:00
352,USR029,+8801526609535,Saif Islam,PTH-RIDE-0000353,2026-06-19T05:36:05+06:00,Bike,Motijheel,23.739123,90.425363,Banani,23.799856,90.400933,11.04,37,290,completed,2026-06-19T06:28:05+06:00,True,Pathao,PTH-DRV-002,Sabbir Ali,8801715535227,driver,Bike,Dhaka-Metro-LA-43-4404,2024-01-15,4.70,active,Uttara,47,34,1379,2026-02-14T01:39:55+06:00,2026-08-09T11:23:20+06:00
353,USR030,+8801462025102,Tanjim Mahmud,PTH-RIDE-0000354,2026-07-28T10:48:33+06:00,Car,Banani,23.802477,90.409472,Farmgate,23.762508,90.385853,5.98,12,335,completed,2026-07-28T11:09:33+06:00,True,Pathao,PTH-DRV-011,Mamun Khan,8801426550582,driver,Car,Dhaka-Metro-GA-36-9704,2025-07-14,4.26,active,Banani,45,31,1368,2026-02-20T14:11:58+06:00,2026-08-06T12:43:24+06:00
354,USR030,+8801462025102,Tanjim Mahmud,PTH-RIDE-0000355,2026-05-16T01:47:08+06:00,Premium Car,Uttara,23.875443,90.387717,Bashundhara,23.823186,90.426869,16.94,16,858,completed,2026-05-16T02:22:08+06:00,True,Pathao,PTH-DRV-020,Sabbir Mahmud,8801520665194,driver,Premium Car,Dhaka-Metro-GA-27-7652,2025-07-04,4.51,active,Khilgaon,46,33,891,2026-02-15T21:25:09+06:00,2026-08-09T14:56:20+06:00
355,USR030,+8801462025102,Tanjim Mahmud,PTH-RIDE-0000356,2026-06-19T01:06:42+06:00,Car,Uttara,23.872218,90.372048,Shyamoli,23.773271,90.37139,20.99,74,761,cancelled_by_rider,2026-06-19T02:26:42+06:00,True,Pathao,PTH-DRV-013,Noman Sheikh,8801702482414,driver,Car,Dhaka-Metro-GA-32-1635,2024-02-24,4.40,active,Dhanmondi,57,37,919,2026-02-12T18:33:16+06:00,2026-08-07T07:51:54+06:00
356,USR030,+8801462025102,Tanjim Mahmud,PTH-RIDE-0000357,2026-07-12T01:48:15+06:00,Car,Old Dhaka,23.708458,90.409078,Mohammadpur,23.769051,90.367221,10.91,71,481,completed,2026-07-12T03:13:15+06:00,True,Pathao,PTH-DRV-013,Noman Sheikh,8801702482414,driver,Car,Dhaka-Metro-GA-32-1635,2024-02-24,4.40,active,Dhanmondi,57,37,919,2026-02-12T18:33:16+06:00,2026-08-07T07:51:54+06:00
357,USR030,+8801462025102,Tanjim Mahmud,PTH-RIDE-0000358,2026-03-04T13:21:47+06:00,Premium Car,Badda,23.783328,90.431888,Uttara,23.877026,90.370504,22.11,69,963,completed,2026-03-04T14:49:47+06:00,True,Pathao,PTH-DRV-017,Rubel Hossain,8801596800093,driver,Premium Car,Dhaka-Metro-GA-59-1389,2023-10-30,4.39,active,Dhanmondi,43,24,856,2026-02-13T21:12:16+06:00,2026-07-24T19:50:49+06:00
358,USR030,+8801462025102,Tanjim Mahmud,PTH-RIDE-0000359,2026-07-30T18:01:24+06:00,Car,Rampura,23.754295,90.427003,Khilgaon,23.750877,90.436493,17.81,10,688,completed,2026-07-30T18:35:24+06:00,True,Pathao,PTH-DRV-015,Sumon Ahmed,8801592246260,driver,Car,Dhaka-Metro-GA-47-2377,2024-09-19,4.91,temporarily_inactive,Gulshan,51,33,344,2026-02-20T06:37:41+06:00,2026-08-08T17:20:03+06:00
359,USR030,+8801462025102,Tanjim Mahmud,PTH-RIDE-0000360,2026-05-11T15:06:32+06:00,Premium Car,Wari,23.714461,90.416435,Motijheel,23.727137,90.41718,19.11,73,933,completed,2026-05-11T16:27:32+06:00,True,Pathao,PTH-DRV-023,Al Amin Khan,8801354736696,driver,Premium Car,Dhaka-Metro-GA-39-9114,2023-07-25,4.89,active,Mohammadpur,44,34,437,2026-02-24T14:00:15+06:00,2026-08-10T04:16:51+06:00
360,USR030,+8801462025102,Tanjim Mahmud,PTH-RIDE-0000361,2026-07-27T22:42:09+06:00,Bike,Farmgate,23.751564,90.398196,Tejgaon,23.772712,90.389212,1.51,76,60,completed,2026-07-28T00:15:09+06:00,True,Pathao,PTH-DRV-008,Al Amin Sarker,8801690558459,driver,Bike,Dhaka-Metro-LA-55-6224,2023-03-18,4.43,active,Farmgate,41,26,1395,2026-02-12T12:34:17+06:00,2026-08-07T03:04:20+06:00
361,USR030,+8801462025102,Tanjim Mahmud,PTH-RIDE-0000362,2026-06-02T19:39:03+06:00,Premium Car,Tejgaon,23.756088,90.384022,Uttara,23.867249,90.379649,20.61,70,995,completed,2026-06-02T20:59:03+06:00,True,Pathao,PTH-DRV-024,Sabbir Mia,8801635920547,driver,Premium Car,Dhaka-Metro-GA-29-9550,2026-02-19,4.75,active,Motijheel,52,34,1609,2026-02-14T00:28:05+06:00,2026-08-06T16:02:46+06:00
362,USR030,+8801462025102,Tanjim Mahmud,PTH-RIDE-0000363,2026-06-22T19:49:53+06:00,Bike,Khilgaon,23.751687,90.423743,Mohammadpur,23.767051,90.357837,8.6,60,255,completed,2026-06-22T20:57:53+06:00,True,Pathao,PTH-DRV-007,Rafi Chowdhury,8801972545462,driver,Bike,Dhaka-Metro-LA-49-8611,2025-12-04,4.63,active,Dhanmondi,50,31,630,2026-02-16T20:14:06+06:00,2026-08-08T21:37:30+06:00
363,USR031,+8801444217372,Mahi Rahman,PTH-RIDE-0000364,2026-05-20T11:00:43+06:00,Premium Car,Farmgate,23.75422,90.393643,Mohakhali,23.779445,90.405959,7.47,8,428,completed,2026-05-20T11:15:43+06:00,True,Pathao,PTH-DRV-018,Riyad Khan,8801895144376,driver,Premium Car,Dhaka-Metro-GA-42-9702,2025-06-18,4.52,active,Farmgate,48,32,1798,2026-03-16T13:11:54+06:00,2026-08-10T14:18:39+06:00
364,USR031,+8801444217372,Mahi Rahman,PTH-RIDE-0000365,2026-05-19T17:01:43+06:00,Bike,Banani,23.799398,90.412601,Mohakhali,23.785284,90.397828,14.19,42,359,cancelled_by_rider,2026-05-19T17:55:43+06:00,True,Pathao,PTH-DRV-005,Mizan Hasan,8801356392834,driver,Bike,Dhaka-Metro-LA-18-8731,2023-05-02,4.42,active,Banani,52,34,1623,2026-02-15T11:45:22+06:00,2026-08-04T01:29:10+06:00
365,USR031,+8801444217372,Mahi Rahman,PTH-RIDE-0000366,2026-03-01T11:22:24+06:00,Car,Pallabi,23.831329,90.372863,Motijheel,23.728679,90.415692,3.12,39,192,completed,2026-03-01T12:17:24+06:00,True,Pathao,PTH-DRV-012,Sakib Mahmud,8801701651316,driver,Car,Dhaka-Metro-GA-26-4203,2025-11-08,4.74,active,Bashundhara,50,31,1374,2026-02-18T14:40:42+06:00,2026-08-10T20:12:47+06:00
366,USR031,+8801444217372,Mahi Rahman,PTH-RIDE-0000367,2026-02-15T21:25:09+06:00,Premium Car,Khilgaon,23.756979,90.423891,Tejgaon,23.764643,90.384626,14.21,80,685,cancelled_by_rider,2026-02-15T22:47:09+06:00,True,Pathao,PTH-DRV-020,Sabbir Mahmud,8801520665194,driver,Premium Car,Dhaka-Metro-GA-27-7652,2025-07-04,4.51,active,Khilgaon,46,33,891,2026-02-15T21:25:09+06:00,2026-08-09T14:56:20+06:00
367,USR031,+8801444217372,Mahi Rahman,PTH-RIDE-0000368,2026-06-25T07:41:40+06:00,Car,Mirpur,23.823158,90.357245,Old Dhaka,23.714378,90.399199,7.46,10,346,cancelled_by_rider,2026-06-25T07:55:40+06:00,True,Pathao,PTH-DRV-014,Mehedi Hossain,8801466938163,driver,Car,Dhaka-Metro-GA-57-3382,2023-09-28,4.50,active,Farmgate,49,31,1649,2026-02-11T05:29:19+06:00,2026-08-07T22:28:04+06:00
368,USR031,+8801444217372,Mahi Rahman,PTH-RIDE-0000369,2026-02-17T07:28:33+06:00,Premium Car,Khilgaon,23.745201,90.426841,Bashundhara,23.818833,90.429934,15.76,32,804,cancelled_by_rider,2026-02-17T08:16:33+06:00,True,Pathao,PTH-DRV-020,Sabbir Mahmud,8801520665194,driver,Premium Car,Dhaka-Metro-GA-27-7652,2025-07-04,4.51,active,Khilgaon,46,33,891,2026-02-15T21:25:09+06:00,2026-08-09T14:56:20+06:00
369,USR031,+8801444217372,Mahi Rahman,PTH-RIDE-0000370,2026-04-14T12:34:22+06:00,Bike,Banani,23.788344,90.399108,Uttara,23.868277,90.376923,21.59,70,518,completed,2026-04-14T14:02:22+06:00,True,Pathao,PTH-DRV-005,Mizan Hasan,8801356392834,driver,Bike,Dhaka-Metro-LA-18-8731,2023-05-02,4.42,active,Banani,52,34,1623,2026-02-15T11:45:22+06:00,2026-08-04T01:29:10+06:00
370,USR031,+8801444217372,Mahi Rahman,PTH-RIDE-0000371,2026-04-18T23:30:31+06:00,Car,Farmgate,23.766102,90.381543,Pallabi,23.828272,90.369896,22.52,22,832,cancelled_by_user,2026-04-18T23:54:31+06:00,True,Pathao,PTH-DRV-014,Mehedi Hossain,8801466938163,driver,Car,Dhaka-Metro-GA-57-3382,2023-09-28,4.50,active,Farmgate,49,31,1649,2026-02-11T05:29:19+06:00,2026-08-07T22:28:04+06:00
371,USR031,+8801444217372,Mahi Rahman,PTH-RIDE-0000372,2026-03-13T00:21:58+06:00,Car,Bashundhara,23.808884,90.434409,Pallabi,23.835902,90.36862,17.47,23,646,completed,2026-03-13T00:48:58+06:00,True,Pathao,PTH-DRV-012,Sakib Mahmud,8801701651316,driver,Car,Dhaka-Metro-GA-26-4203,2025-11-08,4.74,active,Bashundhara,50,31,1374,2026-02-18T14:40:42+06:00,2026-08-10T20:12:47+06:00
372,USR031,+8801444217372,Mahi Rahman,PTH-RIDE-0000373,2026-05-16T13:12:54+06:00,Bike,Pallabi,23.826772,90.361127,Motijheel,23.740759,90.414283,16.26,53,369,completed,2026-05-16T14:29:54+06:00,True,Pathao,PTH-DRV-001,Nayeem Sarker,8801967036821,driver,Bike,Dhaka-Metro-LA-50-6184,2025-12-26,4.94,active,Tejgaon,58,41,819,2026-02-10T15:17:23+06:00,2026-08-09T07:35:51+06:00
