index,user_id,phone,customer_name,order_id,order_time,restaurant_name,restaurant_category,delivery_area,delivery_lat,delivery_lon,order_amount_bdt,payment_method,order_status,source_updated_at,synthetic,provider_name,rider_id,rider_name,rider_phone,rider_role,rider_vehicle_type,rider_vehicle_number,rider_joined_at,rider_rating,rider_status,rider_primary_area,rider_dataset_activity_count,rider_dataset_completed_count,rider_total_completed_activities,rider_first_activity_at,rider_last_activity_at
279,USR026,+8801795919068,Imran Ahmed,FDI0000280,2026-06-30T00:55:31+06:00,Foodi Demo Kitchen 08,Kebab,Mohammadpur,23.769882,90.354807,1341,cash,cancelled,2026-06-30T01:33:31+06:00,True,Foodi,FDI-RDR-010,Shuvo Kabir,8801941100059,delivery_rider,Bike,Dhaka-Metro-LA-31-8053,2024-10-07,4.30,active,Mohammadpur,59,37,808,2026-02-11T13:16:22+06:00,2026-08-10T20:09:48+06:00
280,USR026,+8801795919068,Imran Ahmed,FDI0000281,2026-03-22T05:49:18+06:00,Foodi Demo Kitchen 01,Bangla,Tejgaon,23.763972,90.397007,412,cash,delivered,2026-03-22T08:46:18+06:00,True,Foodi,FDI-RDR-016,Noman Mollah,8801385740882,delivery_rider,Bike,Dhaka-Metro-LA-22-3253,2025-12-03,4.49,active,Tejgaon,49,28,819,2026-02-13T23:12:09+06:00,2026-08-05T05:30:47+06:00
281,USR026,+8801795919068,Imran Ahmed,FDI0000282,2026-07-21T18:08:52+06:00,Foodi Demo Kitchen 04,Cafe,Old Dhaka,23.714194,90.412058,1380,cash,cancelled,2026-07-21T19:35:52+06:00,True,Foodi,FDI-RDR-012,Parvez Mollah,8801798672324,delivery_rider,Bike,Dhaka-Metro-LA-18-1627,2023-01-21,4.38,active,Old Dhaka,70,47,563,2026-02-10T12:20:28+06:00,2026-08-08T06:41:21+06:00
282,USR026,+8801795919068,Imran Ahmed,FDI0000283,2026-07-18T03:31:20+06:00,Foodi Demo Kitchen 07,Thai,Pallabi,23.824597,90.372769,1038,cash,delivered,2026-07-18T04:20:20+06:00,True,Foodi,FDI-RDR-013,Sabbir Hossain,8801364196925,delivery_rider,Bike,Dhaka-Metro-LA-17-2602,2024-08-29,4.32,active,Pallabi,52,36,1655,2026-02-13T02:02:06+06:00,2026-08-06T19:24:26+06:00
283,USR026,+8801795919068,Imran Ahmed,FDI0000284,2026-04-15T17:20:02+06:00,Foodi Demo Kitchen 05,Pizza,Mirpur,23.827765,90.359383,1245,cash,cancelled,2026-04-15T20:33:02+06:00,True,Foodi,FDI-RDR-008,Al Amin Mahmud,8801773840158,delivery_rider,Bike,Dhaka-Metro-LA-16-1506,2024-12-21,4.88,active,Mirpur,55,38,553,2026-02-10T07:25:37+06:00,2026-08-10T06:22:54+06:00
284,USR027,+8801706292887,Rumana Ahmed,FDI0000285,2026-06-10T12:54:58+06:00,Foodi Demo Kitchen 01,Bangla,Tejgaon,23.756392,90.389744,730,cash,refunded,2026-06-10T15:12:58+06:00,True,Foodi,FDI-RDR-016,Noman Mollah,8801385740882,delivery_rider,Bike,Dhaka-Metro-LA-22-3253,2025-12-03,4.49,active,Tejgaon,49,28,819,2026-02-13T23:12:09+06:00,2026-08-05T05:30:47+06:00
285,USR027,+8801706292887,Rumana Ahmed,FDI0000286,2026-04-28T00:09:27+06:00,Foodi Demo Kitchen 03,Biryani,Farmgate,23.754172,90.384941,1291,mobile_wallet,delivered,2026-04-28T01:11:27+06:00,True,Foodi,FDI-RDR-005,Nayeem Sheikh,8801743750117,delivery_rider,Bike,Dhaka-Metro-LA-11-2234,2025-12-12,4.45,active,Farmgate,28,19,703,2026-02-14T20:09:21+06:00,2026-07-11T22:41:13+06:00
286,USR027,+8801706292887,Rumana Ahmed,FDI0000287,2026-06-08T06:25:43+06:00,Foodi Demo Kitchen 01,Bangla,Wari,23.714317,90.416804,1646,cash,cancelled,2026-06-08T06:52:43+06:00,True,Foodi,FDI-RDR-018,Mehedi Karim,8801825989091,delivery_rider,Bicycle,BIC-77242,2025-01-08,4.35,active,Wari,63,40,1814,2026-02-12T18:32:46+06:00,2026-08-04T04:32:17+06:00
287,USR027,+8801706292887,Rumana Ahmed,FDI0000288,2026-04-03T02:13:15+06:00,Foodi Demo Kitchen 03,Biryani,Mohakhali,23.77046,90.393729,1535,card,delivered,2026-04-03T05:38:15+06:00,True,Foodi,FDI-RDR-009,Mahmud Ali,8801453596488,delivery_rider,Bike,Dhaka-Metro-LA-50-1637,2024-06-25,4.64,active,Mohakhali,67,33,309,2026-02-10T09:51:53+06:00,2026-08-10T22:36:11+06:00
288,USR027,+8801706292887,Rumana Ahmed,FDI0000289,2026-05-09T07:25:43+06:00,Foodi Demo Kitchen 02,Fast Food,Badda,23.786007,90.434673,1338,cash,refunded,2026-05-09T10:11:43+06:00,True,Foodi,FDI-RDR-001,Nahid Ali,8801862610128,delivery_rider,Bike,Dhaka-Metro-LA-30-5508,2024-10-09,4.84,active,Badda,24,15,971,2026-02-13T19:01:33+06:00,2026-07-28T10:35:20+06:00
289,USR027,+8801706292887,Rumana Ahmed,FDI0000290,2026-04-23T13:04:29+06:00,Foodi Demo Kitchen 03,Biryani,Wari,23.722519,90.420472,1196,card,delivered,2026-04-23T16:04:29+06:00,True,Foodi,FDI-RDR-018,Mehedi Karim,8801825989091,delivery_rider,Bicycle,BIC-77242,2025-01-08,4.35,active,Wari,63,40,1814,2026-02-12T18:32:46+06:00,2026-08-04T04:32:17+06:00
290,USR027,+8801706292887,Rumana Ahmed,FDI0000291,2026-06-28T15:41:51+06:00,Foodi Demo Kitchen 06,Burgers,Rampura,23.752612,90.414938,1026,mobile_wallet,cancelled,2026-06-28T16:50:51+06:00,True,Foodi,FDI-RDR-014,Sabbir Ahmed,8801739856270,delivery_rider,Bike,Dhaka-Metro-LA-13-2488,2024-03-05,4.91,active,Rampura,71,47,1187,2026-02-10T02:57:10+06:00,2026-08-07T14:03:06+06:00
291,USR027,+8801706292887,Rumana Ahmed,FDI0000292,2026-08-05T23:39:18+06:00,Foodi Demo Kitchen 04,Cafe,Mirpur,23.824627,90.364785,596,card,delivered,2026-08-06T02:14:18+06:00,True,Foodi,FDI-RDR-008,Al Amin Mahmud,8801773840158,delivery_rider,Bike,Dhaka-Metro-LA-16-1506,2024-12-21,4.88,active,Mirpur,55,38,553,2026-02-10T07:25:37+06:00,2026-08-10T06:22:54+06:00
292,USR027,+8801706292887,Rumana Ahmed,FDI0000293,2026-05-21T23:58:55+06:00,Foodi Demo Kitchen 04,Cafe,Khilgaon,23.752152,90.425233,910,mobile_wallet,delivered,2026-05-22T00:40:55+06:00,True,Foodi,FDI-RDR-007,Shakil Sarker,8801645088972,delivery_rider,Bike,Dhaka-Metro-LA-51-7903,2024-11-22,4.89,active,Khilgaon,63,46,238,2026-02-12T07:27:28+06:00,2026-08-08T00:12:25+06:00
293,USR027,+8801706292887,Rumana Ahmed,FDI0000294,2026-07-08T02:28:06+06:00,Foodi Demo Kitchen 08,Kebab,Tejgaon,23.761112,90.389615,1183,mobile_wallet,refunded,2026-07-08T05:12:06+06:00,True,Foodi,FDI-RDR-016,Noman Mollah,8801385740882,delivery_rider,Bike,Dhaka-Metro-LA-22-3253,2025-12-03,4.49,active,Tejgaon,49,28,819,2026-02-13T23:12:09+06:00,2026-08-05T05:30:47+06:00
294,USR027,+8801706292887,Rumana Ahmed,FDI0000295,2026-06-05T11:13:54+06:00,Foodi Demo Kitchen 01,Bangla,Rampura,23.755452,90.418927,1128,cash,delivered,2026-06-05T12:55:54+06:00,True,Foodi,FDI-RDR-014,Sabbir Ahmed,8801739856270,delivery_rider,Bike,Dhaka-Metro-LA-13-2488,2024-03-05,4.91,active,Rampura,71,47,1187,2026-02-10T02:57:10+06:00,2026-08-07T14:03:06+06:00
295,USR027,+8801706292887,Rumana Ahmed,FDI0000296,2026-03-07T09:06:42+06:00,Foodi Demo Kitchen 04,Cafe,Uttara,23.882879,90.376658,1051,cash,delivered,2026-03-07T12:16:42+06:00,True,Foodi,FDI-RDR-017,Tuhin Kabir,8801437966170,delivery_rider,Bike,Dhaka-Metro-LA-31-7414,2026-03-12,4.47,active,Uttara,56,36,899,2026-02-12T19:30:05+06:00,2026-08-02T10:56:53+06:00
296,USR027,+8801706292887,Rumana Ahmed,FDI0000297,2026-06-23T06:47:59+06:00,Foodi Demo Kitchen 02,Fast Food,Banani,23.798253,90.414,1722,mobile_wallet,cancelled,2026-06-23T08:58:59+06:00,True,Foodi,FDI-RDR-002,Rony Sarker,8801683501448,delivery_rider,Bike,Dhaka-Metro-LA-47-5838,2023-05-27,4.52,active,Banani,29,19,739,2026-02-13T16:48:02+06:00,2026-07-30T12:32:32+06:00
297,USR027,+8801706292887,Rumana Ahmed,FDI0000298,2026-03-21T07:03:16+06:00,Foodi Demo Kitchen 06,Burgers,Mohakhali,23.781612,90.392589,1222,mobile_wallet,cancelled,2026-03-21T10:09:16+06:00,True,Foodi,FDI-RDR-009,Mahmud Ali,8801453596488,delivery_rider,Bike,Dhaka-Metro-LA-50-1637,2024-06-25,4.64,active,Mohakhali,67,33,309,2026-02-10T09:51:53+06:00,2026-08-10T22:36:11+06:00
298,USR028,+8801717722707,Raisa Sultana,FDI0000299,2026-05-25T19:38:11+06:00,Foodi Demo Kitchen 07,Thai,Pallabi,23.831809,90.362667,1508,mobile_wallet,delivered,2026-05-25T20:12:11+06:00,True,Foodi,FDI-RDR-013,Sabbir Hossain,8801364196925,delivery_rider,Bike,Dhaka-Metro-LA-17-2602,2024-08-29,4.32,active,Pallabi,52,36,1655,2026-02-13T02:02:06+06:00,2026-08-06T19:24:26+06:00
299,USR028,+8801717722707,Raisa Sultana,FDI0000300,2026-05-19T10:28:40+06:00,Foodi Demo Kitchen 01,Bangla,Motijheel,23.731323,90.414554,703,cash,refunded,2026-05-19T11:40:40+06:00,True,Foodi,FDI-RDR-011,Mahmud Hasan,8801546275934,delivery_rider,Bike,Dhaka-Metro-LA-42-9695,2024-01-04,4.61,active,Motijheel,44,30,774,2026-02-12T09:24:57+06:00,2026-08-10T17:38:53+06:00
300,USR028,+8801717722707,Raisa Sultana,FDI0000301,2026-08-04T10:21:23+06:00,Foodi Demo Kitchen 06,Burgers,Farmgate,23.751337,90.390983,1029,cash,refunded,2026-08-04T12:32:23+06:00,True,Foodi,FDI-RDR-023,Shahadat Hasan,8801754954467,delivery_rider,Bike,Dhaka-Metro-LA-51-6371,2025-12-07,4.56,active,Farmgate,36,23,1181,2026-02-18T00:50:59+06:00,2026-08-06T11:04:59+06:00
301,USR028,+8801717722707,Raisa Sultana,FDI0000302,2026-03-07T20:09:59+06:00,Foodi Demo Kitchen 01,Bangla,Banani,23.788878,90.399657,1577,card,refunded,2026-03-07T21:53:59+06:00,True,Foodi,FDI-RDR-020,Rakib Hasan,8801703040974,delivery_rider,Bike,Dhaka-Metro-LA-11-8668,2025-06-15,4.73,active,Banani,34,25,770,2026-02-15T15:29:27+06:00,2026-08-02T04:28:06+06:00
302,USR028,+8801717722707,Raisa Sultana,FDI0000303,2026-04-08T10:44:11+06:00,Foodi Demo Kitchen 05,Pizza,Gulshan,23.796828,90.402444,1664,mobile_wallet,delivered,2026-04-08T11:47:11+06:00,True,Foodi,FDI-RDR-006,Hasan Mahmud,8801309144811,delivery_rider,Bike,Dhaka-Metro-LA-24-6061,2023-05-09,4.71,active,Gulshan,53,31,1075,2026-02-11T04:00:15+06:00,2026-08-05T08:02:50+06:00
303,USR028,+8801717722707,Raisa Sultana,FDI0000304,2026-02-22T18:09:05+06:00,Foodi Demo Kitchen 04,Cafe,Mohakhali,23.780501,90.399352,1110,mobile_wallet,refunded,2026-02-22T20:33:05+06:00,True,Foodi,FDI-RDR-009,Mahmud Ali,8801453596488,delivery_rider,Bike,Dhaka-Metro-LA-50-1637,2024-06-25,4.64,active,Mohakhali,67,33,309,2026-02-10T09:51:53+06:00,2026-08-10T22:36:11+06:00
304,USR028,+8801717722707,Raisa Sultana,FDI0000305,2026-04-26T08:35:18+06:00,Foodi Demo Kitchen 03,Biryani,Uttara,23.869704,90.376129,986,mobile_wallet,delivered,2026-04-26T09:30:18+06:00,True,Foodi,FDI-RDR-017,Tuhin Kabir,8801437966170,delivery_rider,Bike,Dhaka-Metro-LA-31-7414,2026-03-12,4.47,active,Uttara,56,36,899,2026-02-12T19:30:05+06:00,2026-08-02T10:56:53+06:00
305,USR028,+8801717722707,Raisa Sultana,FDI0000306,2026-04-14T09:39:47+06:00,Foodi Demo Kitchen 04,Cafe,Uttara,23.881303,90.373224,1117,cash,delivered,2026-04-14T11:11:47+06:00,True,Foodi,FDI-RDR-017,Tuhin Kabir,8801437966170,delivery_rider,Bike,Dhaka-Metro-LA-31-7414,2026-03-12,4.47,active,Uttara,56,36,899,2026-02-12T19:30:05+06:00,2026-08-02T10:56:53+06:00
306,USR028,+8801717722707,Raisa Sultana,FDI0000307,2026-06-17T19:35:10+06:00,Foodi Demo Kitchen 04,Cafe,Pallabi,23.826273,90.360549,623,mobile_wallet,refunded,2026-06-17T21:19:10+06:00,True,Foodi,FDI-RDR-013,Sabbir Hossain,8801364196925,delivery_rider,Bike,Dhaka-Metro-LA-17-2602,2024-08-29,4.32,active,Pallabi,52,36,1655,2026-02-13T02:02:06+06:00,2026-08-06T19:24:26+06:00
307,USR028,+8801717722707,Raisa Sultana,FDI0000308,2026-06-16T02:41:39+06:00,Foodi Demo Kitchen 08,Kebab,Tejgaon,23.761361,90.394713,849,card,delivered,2026-06-16T04:35:39+06:00,True,Foodi,FDI-RDR-016,Noman Mollah,8801385740882,delivery_rider,Bike,Dhaka-Metro-LA-22-3253,2025-12-03,4.49,active,Tejgaon,49,28,819,2026-02-13T23:12:09+06:00,2026-08-05T05:30:47+06:00
308,USR028,+8801717722707,Raisa Sultana,FDI0000309,2026-02-24T21:14:45+06:00,Foodi Demo Kitchen 06,Burgers,Bashundhara,23.821142,90.416999,1035,cash,delivered,2026-02-24T23:18:45+06:00,True,Foodi,FDI-RDR-003,Rasel Rahman,8801991735857,delivery_rider,Bike,Dhaka-Metro-LA-25-1024,2025-03-30,4.27,active,Bashundhara,27,16,1021,2026-02-24T21:14:45+06:00,2026-08-07T13:05:52+06:00
309,USR028,+8801717722707,Raisa Sultana,FDI0000310,2026-05-30T03:03:19+06:00,Foodi Demo Kitchen 07,Thai,Pallabi,23.831633,90.366745,203,cash,refunded,2026-05-30T03:47:19+06:00,True,Foodi,FDI-RDR-013,Sabbir Hossain,8801364196925,delivery_rider,Bike,Dhaka-Metro-LA-17-2602,2024-08-29,4.32,active,Pallabi,52,36,1655,2026-02-13T02:02:06+06:00,2026-08-06T19:24:26+06:00
310,USR029,+8801526609535,Saif Islam,FDI0000311,2026-04-18T11:24:17+06:00,Foodi Demo Kitchen 06,Burgers,Mirpur,23.816647,90.370796,1763,mobile_wallet,delivered,2026-04-18T12:46:17+06:00,True,Foodi,FDI-RDR-008,Al Amin Mahmud,8801773840158,delivery_rider,Bike,Dhaka-Metro-LA-16-1506,2024-12-21,4.88,active,Mirpur,55,38,553,2026-02-10T07:25:37+06:00,2026-08-10T06:22:54+06:00
311,USR029,+8801526609535,Saif Islam,FDI0000312,2026-03-21T02:11:08+06:00,Foodi Demo Kitchen 06,Burgers,Uttara,23.877259,90.380787,1309,cash,cancelled,2026-03-21T03:48:08+06:00,True,Foodi,FDI-RDR-017,Tuhin Kabir,8801437966170,delivery_rider,Bike,Dhaka-Metro-LA-31-7414,2026-03-12,4.47,active,Uttara,56,36,899,2026-02-12T19:30:05+06:00,2026-08-02T10:56:53+06:00
312,USR029,+8801526609535,Saif Islam,FDI0000313,2026-03-28T21:16:00+06:00,Foodi Demo Kitchen 02,Fast Food,Badda,23.787436,90.434955,1402,card,delivered,2026-03-28T23:21:00+06:00,True,Foodi,FDI-RDR-019,Imran Khan,8801655026262,delivery_rider,Bike,Dhaka-Metro-LA-31-3687,2024-04-05,4.91,active,Badda,37,23,1569,2026-02-24T06:56:48+06:00,2026-08-06T06:15:06+06:00
313,USR029,+8801526609535,Saif Islam,FDI0000314,2026-05-15T09:33:59+06:00,Foodi Demo Kitchen 04,Cafe,Dhanmondi,23.754309,90.378162,376,mobile_wallet,delivered,2026-05-15T11:43:59+06:00,True,Foodi,FDI-RDR-004,Arif Mahmud,8801854692697,delivery_rider,Bike,Dhaka-Metro-LA-31-2968,2025-07-12,4.47,active,Dhanmondi,34,22,1435,2026-02-20T13:46:59+06:00,2026-08-05T20:00:40+06:00
314,USR029,+8801526609535,Saif Islam,FDI0000315,2026-06-20T04:31:16+06:00,Foodi Demo Kitchen 08,Kebab,Mohakhali,23.774397,90.397436,933,mobile_wallet,delivered,2026-06-20T07:08:16+06:00,True,Foodi,FDI-RDR-009,Mahmud Ali,8801453596488,delivery_rider,Bike,Dhaka-Metro-LA-50-1637,2024-06-25,4.64,active,Mohakhali,67,33,309,2026-02-10T09:51:53+06:00,2026-08-10T22:36:11+06:00
315,USR029,+8801526609535,Saif Islam,FDI0000316,2026-06-27T11:04:45+06:00,Foodi Demo Kitchen 06,Burgers,Old Dhaka,23.709299,90.410099,1162,card,refunded,2026-06-27T11:32:45+06:00,True,Foodi,FDI-RDR-012,Parvez Mollah,8801798672324,delivery_rider,Bike,Dhaka-Metro-LA-18-1627,2023-01-21,4.38,active,Old Dhaka,70,47,563,2026-02-10T12:20:28+06:00,2026-08-08T06:41:21+06:00
316,USR029,+8801526609535,Saif Islam,FDI0000317,2026-03-29T04:25:04+06:00,Foodi Demo Kitchen 07,Thai,Uttara,23.880657,90.375853,1200,cash,cancelled,2026-03-29T06:22:04+06:00,True,Foodi,FDI-RDR-017,Tuhin Kabir,8801437966170,delivery_rider,Bike,Dhaka-Metro-LA-31-7414,2026-03-12,4.47,active,Uttara,56,36,899,2026-02-12T19:30:05+06:00,2026-08-02T10:56:53+06:00
317,USR029,+8801526609535,Saif Islam,FDI0000318,2026-04-22T18:16:53+06:00,Foodi Demo Kitchen 07,Thai,Banani,23.794575,90.401318,1768,mobile_wallet,delivered,2026-04-22T19:30:53+06:00,True,Foodi,FDI-RDR-002,Rony Sarker,8801683501448,delivery_rider,Bike,Dhaka-Metro-LA-47-5838,2023-05-27,4.52,active,Banani,29,19,739,2026-02-13T16:48:02+06:00,2026-07-30T12:32:32+06:00
318,USR030,+8801462025102,Tanjim Mahmud,FDI0000319,2026-03-08T00:15:40+06:00,Foodi Demo Kitchen 08,Kebab,Wari,23.725564,90.417755,1115,card,delivered,2026-03-08T03:50:40+06:00,True,Foodi,FDI-RDR-018,Mehedi Karim,8801825989091,delivery_rider,Bicycle,BIC-77242,2025-01-08,4.35,active,Wari,63,40,1814,2026-02-12T18:32:46+06:00,2026-08-04T04:32:17+06:00
319,USR030,+8801462025102,Tanjim Mahmud,FDI0000320,2026-04-02T14:18:36+06:00,Foodi Demo Kitchen 02,Fast Food,Shyamoli,23.76965,90.370078,1828,card,delivered,2026-04-02T17:08:36+06:00,True,Foodi,FDI-RDR-015,Al Amin Ahmed,8801422934517,delivery_rider,Bike,Dhaka-Metro-LA-24-2387,2025-07-31,4.60,active,Shyamoli,43,20,343,2026-02-15T20:41:46+06:00,2026-08-10T01:54:52+06:00
320,USR030,+8801462025102,Tanjim Mahmud,FDI0000321,2026-06-13T15:55:27+06:00,Foodi Demo Kitchen 07,Thai,Banani,23.797742,90.407968,1468,card,delivered,2026-06-13T16:27:27+06:00,True,Foodi,FDI-RDR-002,Rony Sarker,8801683501448,delivery_rider,Bike,Dhaka-Metro-LA-47-5838,2023-05-27,4.52,active,Banani,29,19,739,2026-02-13T16:48:02+06:00,2026-07-30T12:32:32+06:00
321,USR030,+8801462025102,Tanjim Mahmud,FDI0000322,2026-06-15T19:38:27+06:00,Foodi Demo Kitchen 02,Fast Food,Motijheel,23.730159,90.423571,1454,mobile_wallet,delivered,2026-06-15T22:02:27+06:00,True,Foodi,FDI-RDR-011,Mahmud Hasan,8801546275934,delivery_rider,Bike,Dhaka-Metro-LA-42-9695,2024-01-04,4.61,active,Motijheel,44,30,774,2026-02-12T09:24:57+06:00,2026-08-10T17:38:53+06:00
322,USR030,+8801462025102,Tanjim Mahmud,FDI0000323,2026-05-26T05:11:28+06:00,Foodi Demo Kitchen 04,Cafe,Bashundhara,23.82356,90.42869,1388,mobile_wallet,delivered,2026-05-26T05:58:28+06:00,True,Foodi,FDI-RDR-021,Habib Khan,8801640944989,delivery_rider,Bicycle,BIC-62834,2024-07-09,4.84,active,Bashundhara,33,19,586,2026-03-08T16:51:38+06:00,2026-08-08T20:11:49+06:00
323,USR030,+8801462025102,Tanjim Mahmud,FDI0000324,2026-08-01T22:05:46+06:00,Foodi Demo Kitchen 02,Fast Food,Banani,23.785778,90.411423,531,mobile_wallet,delivered,2026-08-02T01:37:46+06:00,True,Foodi,FDI-RDR-020,Rakib Hasan,8801703040974,delivery_rider,Bike,Dhaka-Metro-LA-11-8668,2025-06-15,4.73,active,Banani,34,25,770,2026-02-15T15:29:27+06:00,2026-08-02T04:28:06+06:00
324,USR030,+8801462025102,Tanjim Mahmud,FDI0000325,2026-04-19T11:04:11+06:00,Foodi Demo Kitchen 01,Bangla,Tejgaon,23.763186,90.382308,1837,card,delivered,2026-04-19T14:16:11+06:00,True,Foodi,FDI-RDR-016,Noman Mollah,8801385740882,delivery_rider,Bike,Dhaka-Metro-LA-22-3253,2025-12-03,4.49,active,Tejgaon,49,28,819,2026-02-13T23:12:09+06:00,2026-08-05T05:30:47+06:00
325,USR030,+8801462025102,Tanjim Mahmud,FDI0000326,2026-07-11T23:17:27+06:00,Foodi Demo Kitchen 01,Bangla,Rampura,23.755919,90.419315,1780,cash,refunded,2026-07-12T01:58:27+06:00,True,Foodi,FDI-RDR-014,Sabbir Ahmed,8801739856270,delivery_rider,Bike,Dhaka-Metro-LA-13-2488,2024-03-05,4.91,active,Rampura,71,47,1187,2026-02-10T02:57:10+06:00,2026-08-07T14:03:06+06:00
326,USR030,+8801462025102,Tanjim Mahmud,FDI0000327,2026-03-03T08:52:05+06:00,Foodi Demo Kitchen 02,Fast Food,Rampura,23.756593,90.413839,665,cash,cancelled,2026-03-03T09:43:05+06:00,True,Foodi,FDI-RDR-014,Sabbir Ahmed,8801739856270,delivery_rider,Bike,Dhaka-Metro-LA-13-2488,2024-03-05,4.91,active,Rampura,71,47,1187,2026-02-10T02:57:10+06:00,2026-08-07T14:03:06+06:00
327,USR030,+8801462025102,Tanjim Mahmud,FDI0000328,2026-06-28T10:24:47+06:00,Foodi Demo Kitchen 06,Burgers,Wari,23.721364,90.412037,949,card,cancelled,2026-06-28T11:36:47+06:00,True,Foodi,FDI-RDR-018,Mehedi Karim,8801825989091,delivery_rider,Bicycle,BIC-77242,2025-01-08,4.35,active,Wari,63,40,1814,2026-02-12T18:32:46+06:00,2026-08-04T04:32:17+06:00
328,USR030,+8801462025102,Tanjim Mahmud,FDI0000329,2026-06-10T07:56:02+06:00,Foodi Demo Kitchen 02,Fast Food,Bashundhara,23.809878,90.427661,856,mobile_wallet,delivered,2026-06-10T10:06:02+06:00,True,Foodi,FDI-RDR-021,Habib Khan,8801640944989,delivery_rider,Bicycle,BIC-62834,2024-07-09,4.84,active,Bashundhara,33,19,586,2026-03-08T16:51:38+06:00,2026-08-08T20:11:49+06:00
329,USR030,+8801462025102,Tanjim Mahmud,FDI0000330,2026-07-14T10:13:35+06:00,Foodi Demo Kitchen 07,Thai,Farmgate,23.751968,90.387675,969,cash,cancelled,2026-07-14T11:08:35+06:00,True,Foodi,FDI-RDR-023,Shahadat Hasan,8801754954467,delivery_rider,Bike,Dhaka-Metro-LA-51-6371,2025-12-07,4.56,active,Farmgate,36,23,1181,2026-02-18T00:50:59+06:00,2026-08-06T11:04:59+06:00
330,USR030,+8801462025102,Tanjim Mahmud,FDI0000331,2026-03-15T11:57:30+06:00,Foodi Demo Kitchen 03,Biryani,Khilgaon,23.75887,90.4308,1757,card,delivered,2026-03-15T15:11:30+06:00,True,Foodi,FDI-RDR-007,Shakil Sarker,8801645088972,delivery_rider,Bike,Dhaka-Metro-LA-51-7903,2024-11-22,4.89,active,Khilgaon,63,46,238,2026-02-12T07:27:28+06:00,2026-08-08T00:12:25+06:00
331,USR031,+8801444217372,Mahi Rahman,FDI0000332,2026-07-10T22:46:39+06:00,Foodi Demo Kitchen 08,Kebab,Banani,23.799397,90.405782,901,cash,cancelled,2026-07-10T23:14:39+06:00,True,Foodi,FDI-RDR-002,Rony Sarker,8801683501448,delivery_rider,Bike,Dhaka-Metro-LA-47-5838,2023-05-27,4.52,active,Banani,29,19,739,2026-02-13T16:48:02+06:00,2026-07-30T12:32:32+06:00
332,USR031,+8801444217372,Mahi Rahman,FDI0000333,2026-05-28T11:19:21+06:00,Foodi Demo Kitchen 01,Bangla,Mirpur,23.817732,90.367285,1310,cash,delivered,2026-05-28T14:45:21+06:00,True,Foodi,FDI-RDR-008,Al Amin Mahmud,8801773840158,delivery_rider,Bike,Dhaka-Metro-LA-16-1506,2024-12-21,4.88,active,Mirpur,55,38,553,2026-02-10T07:25:37+06:00,2026-08-10T06:22:54+06:00
333,USR031,+8801444217372,Mahi Rahman,FDI0000334,2026-04-17T11:54:45+06:00,Foodi Demo Kitchen 06,Burgers,Uttara,23.883046,90.386375,912,cash,refunded,2026-04-17T14:08:45+06:00,True,Foodi,FDI-RDR-017,Tuhin Kabir,8801437966170,delivery_rider,Bike,Dhaka-Metro-LA-31-7414,2026-03-12,4.47,active,Uttara,56,36,899,2026-02-12T19:30:05+06:00,2026-08-02T10:56:53+06:00
334,USR031,+8801444217372,Mahi Rahman,FDI0000335,2026-07-09T07:43:05+06:00,Foodi Demo Kitchen 02,Fast Food,Dhanmondi,23.748073,90.381782,647,card,refunded,2026-07-09T11:13:05+06:00,True,Foodi,FDI-RDR-004,Arif Mahmud,8801854692697,delivery_rider,Bike,Dhaka-Metro-LA-31-2968,2025-07-12,4.47,active,Dhanmondi,34,22,1435,2026-02-20T13:46:59+06:00,2026-08-05T20:00:40+06:00
335,USR031,+8801444217372,Mahi Rahman,FDI0000336,2026-07-27T20:01:37+06:00,Foodi Demo Kitchen 04,Cafe,Dhanmondi,23.753565,90.380894,378,cash,delivered,2026-07-27T21:40:37+06:00,True,Foodi,FDI-RDR-004,Arif Mahmud,8801854692697,delivery_rider,Bike,Dhaka-Metro-LA-31-2968,2025-07-12,4.47,active,Dhanmondi,34,22,1435,2026-02-20T13:46:59+06:00,2026-08-05T20:00:40+06:00
336,USR031,+8801444217372,Mahi Rahman,FDI0000337,2026-02-20T13:46:59+06:00,Foodi Demo Kitchen 02,Fast Food,Dhanmondi,23.744697,90.371036,1204,mobile_wallet,delivered,2026-02-20T15:49:59+06:00,True,Foodi,FDI-RDR-004,Arif Mahmud,8801854692697,delivery_rider,Bike,Dhaka-Metro-LA-31-2968,2025-07-12,4.47,active,Dhanmondi,34,22,1435,2026-02-20T13:46:59+06:00,2026-08-05T20:00:40+06:00
337,USR031,+8801444217372,Mahi Rahman,FDI0000338,2026-07-15T22:12:24+06:00,Foodi Demo Kitchen 01,Bangla,Badda,23.772582,90.432135,289,card,delivered,2026-07-16T01:01:24+06:00,True,Foodi,FDI-RDR-019,Imran Khan,8801655026262,delivery_rider,Bike,Dhaka-Metro-LA-31-3687,2024-04-05,4.91,active,Badda,37,23,1569,2026-02-24T06:56:48+06:00,2026-08-06T06:15:06+06:00
