user_id,phone,customer_name,trip_id,request_time,vehicle_type,pickup_area,pickup_lat,pickup_lon,dropoff_area,dropoff_lat,dropoff_lon,distance_km,duration_min,fare_bdt,trip_status,source_updated_at,synthetic
USR012,01000000012,Demo User 012,UB0000234,2026-05-25T16:42:40+06:00,Moto,Badda,23.786207,90.426749,Tejgaon,23.761401,90.395682,19.01,29,566,completed,2026-05-25T17:30:40+06:00,True
USR012,01000000012,Demo User 012,UB0000242,2026-06-01T21:12:29+06:00,Moto,Mohammadpur,23.768843,90.356249,Mohakhali,23.783516,90.404455,18.27,42,463,completed,2026-06-01T22:04:29+06:00,True
USR012,01000000012,Demo User 012,UB0000258,2026-06-11T03:58:08+06:00,Premier,Motijheel,23.732265,90.416291,Shyamoli,23.780306,90.359378,22.17,57,700,completed,2026-06-11T05:02:08+06:00,True
USR012,01000000012,Demo User 012,UB0000254,2026-06-17T14:48:22+06:00,Premier,Mohammadpur,23.766966,90.364724,Wari,23.713582,90.421447,5.01,22,206,completed,2026-06-17T15:22:22+06:00,True
USR012,01000000012,Demo User 012,UB0000235,2026-06-22T00:37:32+06:00,UberX,Badda,23.784435,90.424459,Mohammadpur,23.771312,90.35997,3.66,8,125,cancelled_by_rider,2026-06-22T01:04:32+06:00,True
USR012,01000000012,Demo User 012,UB0000251,2026-06-26T11:41:04+06:00,Premier,Shyamoli,23.781927,90.365443,Mirpur,23.819916,90.372869,16.25,50,390,cancelled_by_driver,2026-06-26T12:38:04+06:00,True
USR012,01000000012,Demo User 012,UB0000249,2026-07-05T04:42:29+06:00,Moto,Shyamoli,23.78137,90.362456,Banani,23.793921,90.410419,19.65,14,657,completed,2026-07-05T05:05:29+06:00,True
USR012,01000000012,Demo User 012,UB0000244,2026-07-08T02:28:01+06:00,Premier,Motijheel,23.729254,90.409519,Uttara,23.868943,90.376805,14.49,70,432,completed,2026-07-08T03:43:01+06:00,True
USR012,01000000012,Demo User 012,UB0000237,2026-07-13T08:25:27+06:00,Premier,Mohakhali,23.775193,90.396364,Farmgate,23.76182,90.396624,16.91,40,625,completed,2026-07-13T09:17:27+06:00,True
USR012,01000000012,Demo User 012,UB0000253,2026-07-16T11:10:52+06:00,Premier,Dhanmondi,23.754382,90.373205,Old Dhaka,23.708214,90.415399,12.61,15,425,completed,2026-07-16T11:30:52+06:00,True
USR012,01000000012,Demo User 012,UB0000257,2026-07-20T04:13:21+06:00,Premier,Mirpur,23.818664,90.364146,Tejgaon,23.762839,90.386607,17.79,75,611,completed,2026-07-20T05:48:21+06:00,True
USR012,01000000012,Demo User 012,UB0000259,2026-07-20T10:58:28+06:00,Premier,Khilgaon,23.749967,90.424664,Mohakhali,23.786198,90.405357,5.07,32,151,completed,2026-07-20T11:30:28+06:00,True
USR012,01000000012,Demo User 012,UB0000256,2026-07-30T09:53:53+06:00,Moto,Banani,23.801183,90.409876,Uttara,23.871903,90.385384,22.47,23,504,completed,2026-07-30T10:18:53+06:00,True
USR012,01000000012,Demo User 012,UB0000240,2026-08-07T11:13:16+06:00,Moto,Motijheel,23.731772,90.410203,Badda,23.783012,90.431522,22.25,66,598,completed,2026-08-07T12:36:16+06:00,True
USR012,01000000012,Demo User 012,UB0000233,2026-08-08T11:27:15+06:00,Moto,Rampura,23.756514,90.425191,Gulshan,23.797707,90.412584,13.81,67,420,completed,2026-08-08T12:38:15+06:00,True
USR012,01000000012,Demo User 012,UB0000238,2026-08-08T19:54:20+06:00,Premier,Khilgaon,23.747018,90.422919,Old Dhaka,23.703018,90.410037,5.66,19,176,completed,2026-08-08T20:16:20+06:00,True
USR013,01000000013,Demo User 013,UB0000271,2026-03-07T16:12:05+06:00,Premier,Mohammadpur,23.758814,90.358537,Mirpur,23.819341,90.362442,3.91,21,127,completed,2026-03-07T16:38:05+06:00,True
USR013,01000000013,Demo User 013,UB0000262,2026-04-04T16:01:48+06:00,UberX,Tejgaon,23.765846,90.389405,Mohammadpur,23.758626,90.363645,15.22,36,474,completed,2026-04-04T16:48:48+06:00,True
USR013,01000000013,Demo User 013,UB0000270,2026-04-15T12:32:38+06:00,Moto,Mirpur,23.820458,90.358733,Mohakhali,23.781457,90.395248,14.39,24,498,completed,2026-04-15T13:12:38+06:00,True
USR013,01000000013,Demo User 013,UB0000275,2026-04-21T01:18:14+06:00,Premier,Old Dhaka,23.703027,90.411119,Farmgate,23.751443,90.386937,12.02,58,316,completed,2026-04-21T02:18:14+06:00,True
USR013,01000000013,Demo User 013,UB0000266,2026-04-22T10:36:56+06:00,UberX,Dhanmondi,23.747036,90.368609,Rampura,23.753583,90.418631,12.46,68,427,completed,2026-04-22T11:59:56+06:00,True
USR013,01000000013,Demo User 013,UB0000260,2026-05-02T08:28:40+06:00,Moto,Bashundhara,23.822498,90.426296,Banani,23.798762,90.409977,4.31,43,144,completed,2026-05-02T09:21:40+06:00,True
USR013,01000000013,Demo User 013,UB0000263,2026-05-09T21:05:40+06:00,UberX,Rampura,23.76188,90.414952,Wari,23.724841,90.420867,7.64,74,193,completed,2026-05-09T22:29:40+06:00,True
USR013,01000000013,Demo User 013,UB0000264,2026-05-24T14:06:44+06:00,Premier,Mirpur,23.815476,90.371485,Tejgaon,23.766776,90.395567,23.79,45,804,completed,2026-05-24T15:03:44+06:00,True
USR013,01000000013,Demo User 013,UB0000265,2026-05-26T18:35:20+06:00,Moto,Pallabi,23.825775,90.359203,Old Dhaka,23.705389,90.404792,8.52,44,256,completed,2026-05-26T19:27:20+06:00,True
USR013,01000000013,Demo User 013,UB0000273,2026-06-01T18:33:47+06:00,Premier,Badda,23.773509,90.420472,Uttara,23.869285,90.377105,1.93,52,110,completed,2026-06-01T19:27:47+06:00,True
USR013,01000000013,Demo User 013,UB0000268,2026-06-06T23:31:46+06:00,Moto,Tejgaon,23.760905,90.394062,Gulshan,23.789727,90.404999,12.24,57,457,cancelled_by_rider,2026-06-07T00:37:46+06:00,True
USR013,01000000013,Demo User 013,UB0000269,2026-07-01T16:29:05+06:00,Premier,Mohakhali,23.788677,90.402034,Shyamoli,23.773836,90.372527,2.98,31,127,completed,2026-07-01T17:09:05+06:00,True
USR013,01000000013,Demo User 013,UB0000261,2026-07-06T22:49:23+06:00,Premier,Motijheel,23.736804,90.417306,Gulshan,23.798372,90.410989,6.74,8,248,completed,2026-07-06T22:58:23+06:00,True
USR013,01000000013,Demo User 013,UB0000267,2026-07-07T07:29:03+06:00,UberX,Wari,23.71754,90.40979,Uttara,23.870231,90.380594,18.69,40,648,completed,2026-07-07T08:12:03+06:00,True
USR013,01000000013,Demo User 013,UB0000272,2026-07-25T23:44:50+06:00,Premier,Shyamoli,23.778501,90.36505,Farmgate,23.764554,90.383591,6.94,38,204,completed,2026-07-26T00:28:50+06:00,True
USR013,01000000013,Demo User 013,UB0000274,2026-07-31T15:28:26+06:00,Premier,Rampura,23.765376,90.427558,Pallabi,23.832125,90.364486,10.44,57,407,completed,2026-07-31T16:42:26+06:00,True
USR014,01000000014,Demo User 014,UB0000289,2026-03-02T14:27:28+06:00,Moto,Farmgate,23.758667,90.389858,Bashundhara,23.822221,90.430608,4.55,13,158,completed,2026-03-02T14:56:28+06:00,True
USR014,01000000014,Demo User 014,UB0000286,2026-03-19T05:44:48+06:00,Moto,Mohakhali,23.782307,90.395591,Mirpur,23.825568,90.367054,2.56,28,106,completed,2026-03-19T06:30:48+06:00,True
USR014,01000000014,Demo User 014,UB0000282,2026-04-04T15:08:54+06:00,Moto,Uttara,23.86959,90.37692,Shyamoli,23.771656,90.36705,6.41,75,234,completed,2026-04-04T16:35:54+06:00,True
USR014,01000000014,Demo User 014,UB0000277,2026-04-06T07:08:21+06:00,Premier,Badda,23.78847,90.421934,Pallabi,23.833233,90.360389,17.8,59,617,completed,2026-04-06T08:17:21+06:00,True
USR014,01000000014,Demo User 014,UB0000279,2026-04-11T09:07:39+06:00,Moto,Motijheel,23.740743,90.413854,Farmgate,23.762716,90.393204,23.57,23,479,completed,2026-04-11T09:32:39+06:00,True
USR014,01000000014,Demo User 014,UB0000288,2026-04-14T08:34:46+06:00,Premier,Khilgaon,23.756359,90.419635,Uttara,23.872527,90.372873,8.78,34,238,completed,2026-04-14T09:25:46+06:00,True
USR014,01000000014,Demo User 014,UB0000283,2026-05-29T09:04:34+06:00,Moto,Wari,23.713809,90.418314,Banani,23.797155,90.39945,8.17,23,218,completed,2026-05-29T09:38:34+06:00,True
USR014,01000000014,Demo User 014,UB0000278,2026-06-03T03:45:41+06:00,UberX,Rampura,23.75461,90.420211,Badda,23.788192,90.432707,16.74,60,512,completed,2026-06-03T04:45:41+06:00,True
USR014,01000000014,Demo User 014,UB0000276,2026-06-24T03:14:24+06:00,Premier,Gulshan,23.793873,90.415197,Wari,23.71423,90.411678,14.07,15,327,completed,2026-06-24T03:44:24+06:00,True
USR014,01000000014,Demo User 014,UB0000285,2026-06-24T18:49:22+06:00,Premier,Old Dhaka,23.713571,90.415353,Farmgate,23.752821,90.38588,6.81,75,221,completed,2026-06-24T20:10:22+06:00,True
USR014,01000000014,Demo User 014,UB0000284,2026-06-25T23:09:07+06:00,Premier,Banani,23.796447,90.409578,Wari,23.722259,90.413447,18.79,54,643,completed,2026-06-26T00:18:07+06:00,True
USR014,01000000014,Demo User 014,UB0000290,2026-07-10T19:50:42+06:00,UberX,Pallabi,23.83558,90.366521,Motijheel,23.727471,90.423019,18.98,40,582,completed,2026-07-10T20:36:42+06:00,True
USR014,01000000014,Demo User 014,UB0000281,2026-07-15T15:16:40+06:00,UberX,Khilgaon,23.750947,90.429061,Farmgate,23.753208,90.394859,8.27,8,270,completed,2026-07-15T15:31:40+06:00,True
USR014,01000000014,Demo User 014,UB0000287,2026-07-16T10:49:09+06:00,UberX,Dhanmondi,23.741164,90.376481,Mirpur,23.826224,90.362994,3.03,30,117,completed,2026-07-16T11:20:09+06:00,True
USR014,01000000014,Demo User 014,UB0000280,2026-08-01T20:36:47+06:00,Premier,Shyamoli,23.77003,90.372829,Banani,23.798485,90.405869,2.33,16,101,completed,2026-08-01T20:52:47+06:00,True
USR015,01000000015,Demo User 015,UB0000310,2026-02-19T15:10:09+06:00,Moto,Tejgaon,23.758593,90.398923,Farmgate,23.75458,90.382097,8.07,14,225,completed,2026-02-19T15:28:09+06:00,True
USR015,01000000015,Demo User 015,UB0000298,2026-02-28T17:25:16+06:00,UberX,Mohammadpur,23.767576,90.357558,Pallabi,23.824091,90.367069,12.28,60,336,completed,2026-02-28T18:28:16+06:00,True
USR015,01000000015,Demo User 015,UB0000314,2026-03-03T12:25:04+06:00,UberX,Khilgaon,23.754178,90.429041,Pallabi,23.830324,90.365292,12.38,43,331,completed,2026-03-03T13:13:04+06:00,True
USR015,01000000015,Demo User 015,UB0000291,2026-03-22T07:01:55+06:00,Premier,Khilgaon,23.752309,90.426229,Wari,23.723043,90.412299,15.61,30,508,completed,2026-03-22T07:50:55+06:00,True
USR015,01000000015,Demo User 015,UB0000302,2026-03-22T08:02:56+06:00,Premier,Old Dhaka,23.70695,90.40722,Mohammadpur,23.759589,90.350739,19.14,71,584,completed,2026-03-22T09:16:56+06:00,True
USR015,01000000015,Demo User 015,UB0000304,2026-03-23T10:49:32+06:00,Moto,Tejgaon,23.768662,90.398593,Mohakhali,23.787066,90.391807,20.04,26,621,completed,2026-03-23T11:28:32+06:00,True
USR015,01000000015,Demo User 015,UB0000303,2026-04-01T08:13:15+06:00,UberX,Old Dhaka,23.716411,90.409118,Farmgate,23.755925,90.397002,1.28,56,82,completed,2026-04-01T09:18:15+06:00,True
USR015,01000000015,Demo User 015,UB0000299,2026-04-10T13:42:32+06:00,Moto,Mirpur,23.830049,90.366359,Dhanmondi,23.746234,90.372962,15.05,22,393,completed,2026-04-10T14:14:32+06:00,True
USR015,01000000015,Demo User 015,UB0000305,2026-04-11T09:29:01+06:00,UberX,Dhanmondi,23.74898,90.376859,Shyamoli,23.769734,90.36248,21.32,64,471,completed,2026-04-11T10:51:01+06:00,True
USR015,01000000015,Demo User 015,UB0000301,2026-04-11T10:14:07+06:00,Moto,Motijheel,23.726445,90.424492,Badda,23.787471,90.429422,20.31,42,448,completed,2026-04-11T11:13:07+06:00,True
USR015,01000000015,Demo User 015,UB0000307,2026-04-13T07:08:53+06:00,Premier,Mohammadpur,23.76239,90.360315,Motijheel,23.740922,90.410225,14.82,62,548,completed,2026-04-13T08:27:53+06:00,True
USR015,01000000015,Demo User 015,UB0000309,2026-05-01T19:41:21+06:00,Premier,Gulshan,23.794961,90.410555,Wari,23.723921,90.414785,1.73,18,113,completed,2026-05-01T20:19:21+06:00,True
USR015,01000000015,Demo User 015,UB0000294,2026-05-13T10:36:45+06:00,Moto,Motijheel,23.737561,90.420322,Mohammadpur,23.766582,90.357156,9.17,11,314,completed,2026-05-13T11:03:45+06:00,True
USR015,01000000015,Demo User 015,UB0000292,2026-05-27T23:01:53+06:00,Premier,Old Dhaka,23.705596,90.411624,Dhanmondi,23.753379,90.373297,5.45,20,186,completed,2026-05-27T23:37:53+06:00,True
USR015,01000000015,Demo User 015,UB0000295,2026-06-02T08:15:26+06:00,Moto,Old Dhaka,23.708772,90.400836,Pallabi,23.824269,90.367612,6.79,13,239,cancelled_by_driver,2026-06-02T08:43:26+06:00,True
USR015,01000000015,Demo User 015,UB0000296,2026-06-06T16:40:59+06:00,Moto,Dhanmondi,23.740083,90.373597,Uttara,23.876312,90.385778,19.96,18,517,completed,2026-06-06T17:17:59+06:00,True
USR015,01000000015,Demo User 015,UB0000293,2026-06-22T01:07:01+06:00,Moto,Shyamoli,23.779249,90.364193,Bashundhara,23.813006,90.424986,7.68,59,287,completed,2026-06-22T02:19:01+06:00,True
USR015,01000000015,Demo User 015,UB0000313,2026-06-28T23:21:47+06:00,Moto,Badda,23.78102,90.424505,Mohakhali,23.786069,90.396523,1.89,47,108,completed,2026-06-29T00:14:47+06:00,True
USR015,01000000015,Demo User 015,UB0000312,2026-07-04T05:25:59+06:00,Premier,Bashundhara,23.815313,90.423059,Gulshan,23.786101,90.402025,14.81,73,437,completed,2026-07-04T06:48:59+06:00,True
USR015,01000000015,Demo User 015,UB0000306,2026-07-08T02:13:41+06:00,UberX,Pallabi,23.826626,90.364404,Wari,23.713247,90.414454,12.81,44,363,completed,2026-07-08T03:08:41+06:00,True
USR015,01000000015,Demo User 015,UB0000300,2026-07-14T14:14:14+06:00,Premier,Bashundhara,23.822458,90.426101,Gulshan,23.787316,90.415286,11.18,61,278,completed,2026-07-14T15:21:14+06:00,True
USR015,01000000015,Demo User 015,UB0000308,2026-07-16T18:30:09+06:00,UberX,Gulshan,23.799735,90.414341,Shyamoli,23.768854,90.36352,9.63,49,326,completed,2026-07-16T19:35:09+06:00,True
USR015,01000000015,Demo User 015,UB0000311,2026-08-02T01:48:18+06:00,UberX,Wari,23.722203,90.416442,Farmgate,23.757436,90.389963,22.69,24,683,completed,2026-08-02T02:31:18+06:00,True
USR015,01000000015,Demo User 015,UB0000297,2026-08-04T21:06:03+06:00,Premier,Mirpur,23.826795,90.368818,Dhanmondi,23.753575,90.377484,11.4,20,312,completed,2026-08-04T21:28:03+06:00,True
USR016,01000000016,Demo User 016,UB0000329,2026-02-14T18:00:03+06:00,Premier,Rampura,23.762004,90.423671,Tejgaon,23.759871,90.387859,18.98,13,444,completed,2026-02-14T18:23:03+06:00,True
USR016,01000000016,Demo User 016,UB0000328,2026-02-26T22:32:08+06:00,Premier,Shyamoli,23.77254,90.367477,Rampura,23.764416,90.418372,5.35,40,218,completed,2026-02-26T23:25:08+06:00,True
USR016,01000000016,Demo User 016,UB0000331,2026-03-01T08:37:54+06:00,Premier,Pallabi,23.820298,90.356561,Wari,23.723415,90.416168,19.81,26,625,completed,2026-03-01T09:22:54+06:00,True
USR016,01000000016,Demo User 016,UB0000334,2026-03-06T08:08:39+06:00,Premier,Banani,23.79765,90.414254,Old Dhaka,23.716378,90.40868,8.22,57,329,completed,2026-03-06T09:06:39+06:00,True
USR016,01000000016,Demo User 016,UB0000326,2026-03-18T05:59:09+06:00,UberX,Dhanmondi,23.744595,90.37508,Mohakhali,23.783982,90.402111,13.95,58,380,completed,2026-03-18T07:03:09+06:00,True
USR016,01000000016,Demo User 016,UB0000332,2026-03-23T19:34:13+06:00,Moto,Pallabi,23.833596,90.361731,Khilgaon,23.745527,90.430922,14.89,59,489,completed,2026-03-23T20:48:13+06:00,True
USR016,01000000016,Demo User 016,UB0000339,2026-04-02T10:12:36+06:00,Premier,Old Dhaka,23.702472,90.410068,Bashundhara,23.819356,90.42291,13.36,30,303,completed,2026-04-02T10:50:36+06:00,True
USR016,01000000016,Demo User 016,UB0000327,2026-04-03T01:09:31+06:00,Moto,Old Dhaka,23.713971,90.401328,Rampura,23.759507,90.414524,13.08,36,367,cancelled_by_rider,2026-04-03T01:48:31+06:00,True
USR016,01000000016,Demo User 016,UB0000335,2026-04-05T00:21:31+06:00,Moto,Khilgaon,23.75351,90.419469,Pallabi,23.834267,90.364951,9.14,43,304,completed,2026-04-05T01:14:31+06:00,True
USR016,01000000016,Demo User 016,UB0000333,2026-04-05T07:24:29+06:00,Premier,Motijheel,23.727972,90.423882,Farmgate,23.762059,90.387443,14.36,53,409,completed,2026-04-05T08:30:29+06:00,True
USR016,01000000016,Demo User 016,UB0000315,2026-04-07T21:23:39+06:00,UberX,Motijheel,23.727222,90.414931,Shyamoli,23.767305,90.366281,18.83,26,476,completed,2026-04-07T22:03:39+06:00,True
USR016,01000000016,Demo User 016,UB0000320,2026-04-18T16:19:17+06:00,Moto,Gulshan,23.795418,90.412945,Rampura,23.766659,90.416934,4.06,15,142,completed,2026-04-18T16:54:17+06:00,True
USR016,01000000016,Demo User 016,UB0000319,2026-04-27T07:27:17+06:00,Premier,Old Dhaka,23.708463,90.415336,Wari,23.726785,90.410595,20.35,50,442,completed,2026-04-27T08:21:17+06:00,True
USR016,01000000016,Demo User 016,UB0000325,2026-04-28T20:24:27+06:00,Premier,Motijheel,23.735569,90.41486,Pallabi,23.822089,90.364332,13.59,10,370,completed,2026-04-28T20:50:27+06:00,True
USR016,01000000016,Demo User 016,UB0000322,2026-05-01T04:58:34+06:00,Premier,Wari,23.723829,90.423444,Pallabi,23.82566,90.362147,10.27,65,400,completed,2026-05-01T06:11:34+06:00,True
USR016,01000000016,Demo User 016,UB0000336,2026-05-07T01:57:05+06:00,UberX,Banani,23.798879,90.408078,Old Dhaka,23.715703,90.403977,12.52,63,468,completed,2026-05-07T03:11:05+06:00,True
USR016,01000000016,Demo User 016,UB0000318,2026-05-09T14:30:36+06:00,Moto,Bashundhara,23.81024,90.431178,Uttara,23.8756,90.373653,21.33,49,527,completed,2026-05-09T15:19:36+06:00,True
USR016,01000000016,Demo User 016,UB0000324,2026-05-12T01:03:15+06:00,Moto,Gulshan,23.792663,90.403127,Old Dhaka,23.710619,90.412947,11.76,64,348,completed,2026-05-12T02:17:15+06:00,True
USR016,01000000016,Demo User 016,UB0000338,2026-05-21T16:41:57+06:00,Premier,Motijheel,23.73732,90.415835,Bashundhara,23.821679,90.432201,21.34,71,464,completed,2026-05-21T18:03:57+06:00,True
USR016,01000000016,Demo User 016,UB0000330,2026-06-07T03:08:17+06:00,Premier,Shyamoli,23.776543,90.370617,Old Dhaka,23.712223,90.403497,13.96,63,431,completed,2026-06-07T04:23:17+06:00,True
USR016,01000000016,Demo User 016,UB0000321,2026-06-10T20:26:26+06:00,UberX,Old Dhaka,23.714233,90.411134,Rampura,23.765257,90.413329,21.08,48,624,completed,2026-06-10T21:32:26+06:00,True
USR016,01000000016,Demo User 016,UB0000316,2026-06-15T02:54:43+06:00,Premier,Old Dhaka,23.712047,90.40065,Dhanmondi,23.753222,90.383884,8.93,40,290,completed,2026-06-15T03:35:43+06:00,True
USR016,01000000016,Demo User 016,UB0000323,2026-06-22T12:02:16+06:00,UberX,Rampura,23.768754,90.422976,Mohammadpur,23.769824,90.363044,22.56,24,741,cancelled_by_driver,2026-06-22T12:34:16+06:00,True
USR016,01000000016,Demo User 016,UB0000340,2026-07-08T21:45:38+06:00,Moto,Wari,23.715422,90.423182,Rampura,23.762609,90.425973,23.18,8,776,completed,2026-07-08T21:58:38+06:00,True
USR016,01000000016,Demo User 016,UB0000317,2026-07-25T21:22:56+06:00,UberX,Banani,23.792488,90.398696,Shyamoli,23.781596,90.363788,14.58,20,321,completed,2026-07-25T21:42:56+06:00,True
USR016,01000000016,Demo User 016,UB0000337,2026-07-28T08:16:13+06:00,UberX,Uttara,23.879685,90.381873,Tejgaon,23.758542,90.391116,6.61,30,251,completed,2026-07-28T08:58:13+06:00,True
USR017,01000000017,Demo User 017,UB0000350,2026-02-21T11:16:46+06:00,UberX,Uttara,23.873312,90.378298,Mohammadpur,23.757818,90.366004,17.64,62,392,completed,2026-02-21T12:33:46+06:00,True
USR017,01000000017,Demo User 017,UB0000356,2026-02-25T04:32:18+06:00,UberX,Banani,23.801058,90.402902,Old Dhaka,23.705869,90.408602,21.21,19,739,completed,2026-02-25T05:01:18+06:00,True
USR017,01000000017,Demo User 017,UB0000365,2026-02-27T06:47:43+06:00,Moto,Motijheel,23.732788,90.414017,Old Dhaka,23.710128,90.412564,22.72,21,771,completed,2026-02-27T07:16:43+06:00,True
USR017,01000000017,Demo User 017,UB0000355,2026-03-05T15:38:15+06:00,Premier,Bashundhara,23.80835,90.419935,Dhanmondi,23.739438,90.383574,5.76,75,166,completed,2026-03-05T16:59:15+06:00,True
USR017,01000000017,Demo User 017,UB0000354,2026-03-08T02:30:01+06:00,Moto,Motijheel,23.729803,90.411122,Wari,23.714651,90.410496,23.24,72,528,completed,2026-03-08T03:52:01+06:00,True
USR017,01000000017,Demo User 017,UB0000363,2026-03-14T18:22:27+06:00,UberX,Wari,23.72325,90.412378,Shyamoli,23.768377,90.367602,17.62,24,620,completed,2026-03-14T19:03:27+06:00,True
USR017,01000000017,Demo User 017,UB0000364,2026-03-21T14:46:47+06:00,Premier,Wari,23.716436,90.421574,Mohammadpur,23.763176,90.364579,11.9,22,322,completed,2026-03-21T15:21:47+06:00,True
USR017,01000000017,Demo User 017,UB0000342,2026-03-30T13:31:04+06:00,Moto,Tejgaon,23.76328,90.391753,Old Dhaka,23.702982,90.405785,11.64,43,305,completed,2026-03-30T14:16:04+06:00,True
USR017,01000000017,Demo User 017,UB0000361,2026-04-04T16:37:24+06:00,Premier,Wari,23.724534,90.420636,Farmgate,23.757173,90.394099,17.23,35,387,ongoing,2026-04-04T17:13:24+06:00,True
USR017,01000000017,Demo User 017,UB0000343,2026-04-15T14:33:56+06:00,Moto,Shyamoli,23.76912,90.363048,Mohammadpur,23.772864,90.356025,21.28,48,725,completed,2026-04-15T15:25:56+06:00,True
USR017,01000000017,Demo User 017,UB0000344,2026-04-16T21:16:40+06:00,Premier,Uttara,23.875105,90.380202,Old Dhaka,23.706225,90.404103,5.06,22,203,cancelled_by_rider,2026-04-16T21:56:40+06:00,True
USR017,01000000017,Demo User 017,UB0000351,2026-04-21T16:53:30+06:00,UberX,Badda,23.781483,90.426716,Wari,23.719971,90.419911,19.31,41,511,completed,2026-04-21T17:37:30+06:00,True
USR017,01000000017,Demo User 017,UB0000346,2026-04-28T09:08:44+06:00,Premier,Dhanmondi,23.750784,90.377588,Badda,23.787444,90.432035,6.04,35,253,completed,2026-04-28T09:43:44+06:00,True
USR017,01000000017,Demo User 017,UB0000368,2026-05-08T19:22:22+06:00,UberX,Shyamoli,23.777777,90.363914,Uttara,23.880108,90.386746,14.87,40,349,completed,2026-05-08T20:18:22+06:00,True
USR017,01000000017,Demo User 017,UB0000353,2026-05-16T03:32:36+06:00,Moto,Pallabi,23.82547,90.363445,Mohakhali,23.774035,90.396705,14.53,12,321,completed,2026-05-16T03:48:36+06:00,True
USR017,01000000017,Demo User 017,UB0000360,2026-05-29T23:23:29+06:00,Premier,Farmgate,23.751713,90.390195,Mohakhali,23.784189,90.395303,23.54,69,697,completed,2026-05-30T00:51:29+06:00,True
USR017,01000000017,Demo User 017,UB0000347,2026-06-03T00:14:21+06:00,UberX,Mohakhali,23.781101,90.392407,Khilgaon,23.755106,90.422958,19.22,50,412,completed,2026-06-03T01:08:21+06:00,True
USR017,01000000017,Demo User 017,UB0000352,2026-06-07T09:42:35+06:00,Moto,Farmgate,23.759103,90.383389,Tejgaon,23.769772,90.387092,2.13,58,101,cancelled_by_driver,2026-06-07T10:52:35+06:00,True
USR017,01000000017,Demo User 017,UB0000366,2026-06-11T18:09:40+06:00,Premier,Rampura,23.756726,90.425018,Mohakhali,23.783298,90.391473,4.12,62,129,completed,2026-06-11T19:15:40+06:00,True
USR017,01000000017,Demo User 017,UB0000362,2026-06-17T22:31:31+06:00,UberX,Mohammadpur,23.763013,90.353417,Dhanmondi,23.739008,90.377292,13.95,57,471,completed,2026-06-17T23:29:31+06:00,True
USR017,01000000017,Demo User 017,UB0000358,2026-07-10T06:12:04+06:00,Premier,Banani,23.794895,90.412353,Mirpur,23.817563,90.367871,6.03,10,177,completed,2026-07-10T06:32:04+06:00,True
USR017,01000000017,Demo User 017,UB0000349,2026-07-10T16:52:26+06:00,UberX,Banani,23.790546,90.404995,Rampura,23.76541,90.425955,4.25,68,170,completed,2026-07-10T18:14:26+06:00,True
USR017,01000000017,Demo User 017,UB0000367,2026-07-17T07:30:09+06:00,Moto,Uttara,23.870484,90.376727,Motijheel,23.725071,90.420846,19.49,23,581,completed,2026-07-17T08:07:09+06:00,True
USR017,01000000017,Demo User 017,UB0000369,2026-07-19T04:03:07+06:00,Moto,Dhanmondi,23.74293,90.380422,Motijheel,23.738808,90.4129,16.56,74,480,completed,2026-07-19T05:18:07+06:00,True
USR017,01000000017,Demo User 017,UB0000345,2026-07-20T10:22:57+06:00,UberX,Mirpur,23.823908,90.362469,Rampura,23.765003,90.421994,16.22,20,523,completed,2026-07-20T10:58:57+06:00,True
USR017,01000000017,Demo User 017,UB0000357,2026-07-21T11:20:43+06:00,UberX,Dhanmondi,23.744537,90.376547,Mohakhali,23.78005,90.402644,12.9,50,419,completed,2026-07-21T12:14:43+06:00,True
USR017,01000000017,Demo User 017,UB0000341,2026-07-21T23:56:55+06:00,Moto,Old Dhaka,23.705709,90.400138,Farmgate,23.751784,90.396217,13.93,23,413,completed,2026-07-22T00:38:55+06:00,True
USR017,01000000017,Demo User 017,UB0000348,2026-07-26T03:47:10+06:00,Moto,Mohammadpur,23.76533,90.360189,Badda,23.777189,90.426719,16.82,26,462,cancelled_by_rider,2026-07-26T04:27:10+06:00,True
USR017,01000000017,Demo User 017,UB0000359,2026-08-06T13:43:23+06:00,Premier,Mohakhali,23.782113,90.397432,Tejgaon,23.75658,90.397002,9.51,11,352,completed,2026-08-06T14:08:23+06:00,True
USR018,01000000018,Demo User 018,UB0000372,2026-02-10T23:43:53+06:00,Moto,Badda,23.772749,90.426326,Gulshan,23.785256,90.412372,16.77,37,431,completed,2026-02-11T00:29:53+06:00,True
USR018,01000000018,Demo User 018,UB0000382,2026-03-08T20:06:25+06:00,UberX,Khilgaon,23.74876,90.426856,Rampura,23.762878,90.424311,5.72,58,172,completed,2026-03-08T21:11:25+06:00,True
USR018,01000000018,Demo User 018,UB0000386,2026-03-12T17:13:25+06:00,Moto,Rampura,23.764725,90.414525,Farmgate,23.761747,90.385026,13.98,10,414,cancelled_by_rider,2026-03-12T17:33:25+06:00,True
USR018,01000000018,Demo User 018,UB0000384,2026-03-13T18:16:26+06:00,Moto,Gulshan,23.795701,90.404694,Khilgaon,23.746756,90.426096,23.78,44,497,completed,2026-03-13T19:07:26+06:00,True
USR018,01000000018,Demo User 018,UB0000380,2026-03-19T23:17:08+06:00,Premier,Mohammadpur,23.766184,90.357703,Rampura,23.757658,90.419523,15.99,68,549,completed,2026-03-20T00:40:08+06:00,True
