user_id,phone,customer_name,order_id,order_time,seller_name,product_category,item_count,delivery_area,delivery_lat,delivery_lon,order_amount_bdt,payment_method,order_status,source_updated_at,synthetic
USR017,01000000017,Demo User 017,DZ0000137,2026-02-16T08:01:45+06:00,Demo Seller 14,Home & Living,3,Tejgaon,23.759725,90.400501,24306,cash,shipped,2026-02-23T09:01:45+06:00,True
USR017,01000000017,Demo User 017,DZ0000136,2026-03-19T18:33:16+06:00,Demo Seller 01,Home & Living,2,Old Dhaka,23.703579,90.405591,17821,cash,delivered,2026-03-26T13:33:16+06:00,True
USR017,01000000017,Demo User 017,DZ0000141,2026-04-07T15:00:53+06:00,Demo Seller 10,Electronics,4,Bashundhara,23.812755,90.426879,534,card,delivered,2026-04-09T01:00:53+06:00,True
USR017,01000000017,Demo User 017,DZ0000138,2026-05-10T16:29:57+06:00,Demo Seller 09,Books,4,Shyamoli,23.776366,90.369338,7497,mobile_wallet,returned,2026-05-14T11:29:57+06:00,True
USR017,01000000017,Demo User 017,DZ0000140,2026-06-02T15:29:43+06:00,Demo Seller 02,Electronics,4,Uttara,23.883257,90.37576,13701,card,delivered,2026-06-05T18:29:43+06:00,True
USR017,01000000017,Demo User 017,DZ0000139,2026-06-11T10:20:02+06:00,Demo Seller 10,Accessories,4,Pallabi,23.832254,90.360455,13453,mobile_wallet,delivered,2026-06-19T20:20:02+06:00,True
USR018,01000000018,Demo User 018,DZ0000144,2026-04-05T08:02:26+06:00,Demo Seller 11,Home & Living,4,Motijheel,23.732901,90.413172,21299,card,delivered,2026-04-12T22:02:26+06:00,True
USR018,01000000018,Demo User 018,DZ0000142,2026-04-17T18:06:12+06:00,Demo Seller 10,Books,3,Mohakhali,23.781058,90.4017,18145,mobile_wallet,delivered,2026-04-19T20:06:12+06:00,True
USR018,01000000018,Demo User 018,DZ0000146,2026-04-28T13:39:48+06:00,Demo Seller 12,Home & Living,4,Bashundhara,23.823007,90.42124,19848,card,delivered,2026-04-30T22:39:48+06:00,True
USR018,01000000018,Demo User 018,DZ0000147,2026-05-09T13:19:30+06:00,Demo Seller 04,Fashion,3,Farmgate,23.756005,90.384931,23328,cash,shipped,2026-05-14T20:19:30+06:00,True
USR018,01000000018,Demo User 018,DZ0000145,2026-06-15T16:28:44+06:00,Demo Seller 10,Groceries,4,Uttara,23.880591,90.38732,5766,cash,returned,2026-06-19T06:28:44+06:00,True
USR018,01000000018,Demo User 018,DZ0000143,2026-07-29T08:06:09+06:00,Demo Seller 09,Books,1,Mohammadpur,23.767926,90.350875,15452,mobile_wallet,returned,2026-08-03T16:06:09+06:00,True
USR019,01000000019,Demo User 019,DZ0000150,2026-02-27T00:19:38+06:00,Demo Seller 15,Fashion,3,Rampura,23.765806,90.427462,16432,card,delivered,2026-03-02T05:19:38+06:00,True
USR019,01000000019,Demo User 019,DZ0000154,2026-03-19T01:04:57+06:00,Demo Seller 10,Sports,3,Bashundhara,23.816728,90.420452,12524,card,delivered,2026-03-19T22:04:57+06:00,True
USR019,01000000019,Demo User 019,DZ0000152,2026-03-21T21:23:56+06:00,Demo Seller 13,Books,2,Wari,23.71954,90.420726,8602,cash,delivered,2026-03-26T17:23:56+06:00,True
USR019,01000000019,Demo User 019,DZ0000153,2026-03-26T01:58:29+06:00,Demo Seller 07,Fashion,2,Mirpur,23.815147,90.371852,12835,card,shipped,2026-04-02T07:58:29+06:00,True
USR019,01000000019,Demo User 019,DZ0000149,2026-04-24T22:39:48+06:00,Demo Seller 10,Fashion,3,Bashundhara,23.81938,90.419455,17135,card,returned,2026-05-01T08:39:48+06:00,True
USR019,01000000019,Demo User 019,DZ0000148,2026-05-17T13:49:04+06:00,Demo Seller 15,Accessories,3,Dhanmondi,23.748263,90.36903,13052,mobile_wallet,delivered,2026-05-25T20:49:04+06:00,True
USR019,01000000019,Demo User 019,DZ0000156,2026-05-22T13:50:51+06:00,Demo Seller 13,Home & Living,3,Tejgaon,23.769035,90.389433,24338,mobile_wallet,delivered,2026-05-23T03:50:51+06:00,True
USR019,01000000019,Demo User 019,DZ0000159,2026-05-28T12:52:21+06:00,Demo Seller 11,Beauty,2,Mirpur,23.818834,90.361582,9006,mobile_wallet,delivered,2026-06-03T23:52:21+06:00,True
USR019,01000000019,Demo User 019,DZ0000155,2026-06-01T12:43:58+06:00,Demo Seller 15,Groceries,3,Dhanmondi,23.743962,90.375087,16857,mobile_wallet,shipped,2026-06-04T10:43:58+06:00,True
USR019,01000000019,Demo User 019,DZ0000157,2026-06-04T10:34:05+06:00,Demo Seller 14,Sports,1,Pallabi,23.835294,90.356237,15154,mobile_wallet,returned,2026-06-08T00:34:05+06:00,True
USR019,01000000019,Demo User 019,DZ0000151,2026-06-09T23:13:52+06:00,Demo Seller 07,Groceries,2,Shyamoli,23.773741,90.372356,19552,card,delivered,2026-06-12T15:13:52+06:00,True
USR019,01000000019,Demo User 019,DZ0000158,2026-07-24T07:41:56+06:00,Demo Seller 14,Accessories,3,Mohakhali,23.774588,90.403094,11020,card,returned,2026-07-26T09:41:56+06:00,True
USR020,01000000020,Demo User 020,DZ0000164,2026-03-12T06:25:47+06:00,Demo Seller 08,Beauty,1,Mohammadpur,23.760047,90.355327,15458,mobile_wallet,delivered,2026-03-15T18:25:47+06:00,True
USR020,01000000020,Demo User 020,DZ0000163,2026-06-01T22:09:54+06:00,Demo Seller 04,Fashion,1,Farmgate,23.762462,90.385667,2993,card,delivered,2026-06-07T19:09:54+06:00,True
USR020,01000000020,Demo User 020,DZ0000161,2026-07-01T10:42:15+06:00,Demo Seller 12,Sports,4,Mohammadpur,23.761815,90.358874,19099,card,returned,2026-07-05T22:42:15+06:00,True
USR020,01000000020,Demo User 020,DZ0000160,2026-07-11T17:03:32+06:00,Demo Seller 09,Fashion,1,Pallabi,23.82601,90.366751,16213,cash,delivered,2026-07-20T09:03:32+06:00,True
USR020,01000000020,Demo User 020,DZ0000162,2026-07-24T18:06:32+06:00,Demo Seller 05,Groceries,1,Wari,23.714027,90.418441,3599,mobile_wallet,delivered,2026-07-29T04:06:32+06:00,True
USR021,01000000021,Demo User 021,DZ0000169,2026-02-11T17:42:18+06:00,Demo Seller 05,Electronics,1,Pallabi,23.83182,90.36708,2109,mobile_wallet,delivered,2026-02-12T11:42:18+06:00,True
USR021,01000000021,Demo User 021,DZ0000171,2026-02-28T03:50:14+06:00,Demo Seller 05,Books,3,Wari,23.717251,90.414618,18280,cash,delivered,2026-03-06T04:50:14+06:00,True
USR021,01000000021,Demo User 021,DZ0000167,2026-05-26T13:59:48+06:00,Demo Seller 13,Groceries,4,Old Dhaka,23.704689,90.407498,6582,card,delivered,2026-06-01T02:59:48+06:00,True
USR021,01000000021,Demo User 021,DZ0000166,2026-05-27T14:47:24+06:00,Demo Seller 14,Sports,1,Rampura,23.764958,90.424241,16520,mobile_wallet,processing,2026-06-02T23:47:24+06:00,True
USR021,01000000021,Demo User 021,DZ0000173,2026-05-28T00:47:04+06:00,Demo Seller 01,Beauty,2,Banani,23.792507,90.41299,13068,card,delivered,2026-05-31T18:47:04+06:00,True
USR021,01000000021,Demo User 021,DZ0000170,2026-05-28T18:07:18+06:00,Demo Seller 14,Books,3,Badda,23.788235,90.43415,17847,cash,cancelled,2026-06-07T16:07:18+06:00,True
USR021,01000000021,Demo User 021,DZ0000172,2026-06-26T04:13:20+06:00,Demo Seller 10,Sports,2,Rampura,23.763972,90.413726,7317,cash,shipped,2026-06-30T00:13:20+06:00,True
USR021,01000000021,Demo User 021,DZ0000168,2026-07-22T05:18:10+06:00,Demo Seller 13,Electronics,3,Motijheel,23.737059,90.413933,14616,cash,returned,2026-07-30T16:18:10+06:00,True
USR021,01000000021,Demo User 021,DZ0000165,2026-07-25T19:19:39+06:00,Demo Seller 14,Electronics,2,Banani,23.794918,90.406057,17029,mobile_wallet,shipped,2026-08-02T08:19:39+06:00,True
USR022,01000000022,Demo User 022,DZ0000181,2026-02-27T01:33:58+06:00,Demo Seller 05,Fashion,2,Rampura,23.769068,90.420574,9949,cash,delivered,2026-03-05T23:33:58+06:00,True
USR022,01000000022,Demo User 022,DZ0000178,2026-03-01T02:58:01+06:00,Demo Seller 03,Groceries,4,Motijheel,23.732642,90.41195,11523,card,delivered,2026-03-02T07:58:01+06:00,True
USR022,01000000022,Demo User 022,DZ0000177,2026-05-31T00:52:54+06:00,Demo Seller 11,Groceries,3,Rampura,23.768383,90.423027,16150,card,delivered,2026-06-02T23:52:54+06:00,True
USR022,01000000022,Demo User 022,DZ0000179,2026-06-16T09:49:32+06:00,Demo Seller 14,Beauty,3,Mohakhali,23.773984,90.405989,9640,card,delivered,2026-06-25T06:49:32+06:00,True
USR022,01000000022,Demo User 022,DZ0000175,2026-06-16T22:11:10+06:00,Demo Seller 05,Fashion,4,Old Dhaka,23.706523,90.414323,9475,card,delivered,2026-06-22T05:11:10+06:00,True
USR022,01000000022,Demo User 022,DZ0000184,2026-06-17T19:38:11+06:00,Demo Seller 08,Fashion,1,Mohakhali,23.784168,90.391492,7714,cash,delivered,2026-06-22T00:38:11+06:00,True
USR022,01000000022,Demo User 022,DZ0000182,2026-07-05T22:01:43+06:00,Demo Seller 12,Beauty,4,Mirpur,23.82675,90.372763,9712,mobile_wallet,delivered,2026-07-12T08:01:43+06:00,True
USR022,01000000022,Demo User 022,DZ0000180,2026-07-10T18:26:51+06:00,Demo Seller 13,Beauty,2,Rampura,23.754802,90.421013,13863,cash,delivered,2026-07-18T19:26:51+06:00,True
USR022,01000000022,Demo User 022,DZ0000183,2026-07-11T20:14:27+06:00,Demo Seller 05,Sports,4,Uttara,23.875974,90.383757,17010,cash,cancelled,2026-07-17T20:14:27+06:00,True
USR022,01000000022,Demo User 022,DZ0000176,2026-07-20T03:24:34+06:00,Demo Seller 11,Fashion,1,Banani,23.794474,90.414216,17286,cash,delivered,2026-07-28T23:24:34+06:00,True
USR022,01000000022,Demo User 022,DZ0000174,2026-08-09T21:30:28+06:00,Demo Seller 09,Sports,1,Mohakhali,23.785823,90.397726,17987,card,delivered,2026-08-09T23:59:59+06:00,True
USR023,01000000023,Demo User 023,DZ0000186,2026-02-17T01:55:08+06:00,Demo Seller 02,Home & Living,1,Motijheel,23.73035,90.412284,16697,cash,delivered,2026-02-20T23:55:08+06:00,True
USR023,01000000023,Demo User 023,DZ0000187,2026-02-22T10:52:05+06:00,Demo Seller 06,Beauty,3,Mohakhali,23.779936,90.394423,1410,cash,delivered,2026-02-27T03:52:05+06:00,True
USR023,01000000023,Demo User 023,DZ0000190,2026-03-10T10:03:11+06:00,Demo Seller 06,Books,4,Uttara,23.879821,90.385159,4931,cash,delivered,2026-03-14T11:03:11+06:00,True
USR023,01000000023,Demo User 023,DZ0000185,2026-04-30T09:06:20+06:00,Demo Seller 03,Fashion,2,Mohammadpur,23.768858,90.358472,20047,mobile_wallet,delivered,2026-05-04T01:06:20+06:00,True
USR023,01000000023,Demo User 023,DZ0000188,2026-06-03T02:35:01+06:00,Demo Seller 13,Accessories,2,Wari,23.723983,90.422829,250,card,shipped,2026-06-07T04:35:01+06:00,True
USR023,01000000023,Demo User 023,DZ0000192,2026-07-02T18:58:12+06:00,Demo Seller 08,Electronics,1,Farmgate,23.764751,90.392636,22652,mobile_wallet,delivered,2026-07-03T19:58:12+06:00,True
USR023,01000000023,Demo User 023,DZ0000191,2026-07-10T13:49:51+06:00,Demo Seller 15,Fashion,2,Banani,23.78816,90.399018,15980,card,delivered,2026-07-18T03:49:51+06:00,True
USR023,01000000023,Demo User 023,DZ0000189,2026-07-17T20:12:52+06:00,Demo Seller 11,Groceries,4,Motijheel,23.736183,90.414857,14448,mobile_wallet,delivered,2026-07-25T05:12:52+06:00,True
USR024,01000000024,Demo User 024,DZ0000196,2026-03-05T13:53:24+06:00,Demo Seller 06,Accessories,3,Mohakhali,23.781546,90.400703,1741,cash,delivered,2026-03-09T10:53:24+06:00,True
USR024,01000000024,Demo User 024,DZ0000193,2026-04-11T22:41:16+06:00,Demo Seller 12,Fashion,1,Dhanmondi,23.742966,90.379547,14517,cash,delivered,2026-04-13T23:41:16+06:00,True
USR024,01000000024,Demo User 024,DZ0000199,2026-05-10T00:00:45+06:00,Demo Seller 07,Accessories,4,Banani,23.794906,90.411529,1216,card,delivered,2026-05-15T17:00:45+06:00,True
USR024,01000000024,Demo User 024,DZ0000194,2026-07-01T05:19:28+06:00,Demo Seller 06,Electronics,4,Gulshan,23.794752,90.403313,5762,cash,delivered,2026-07-07T13:19:28+06:00,True
USR024,01000000024,Demo User 024,DZ0000197,2026-07-15T06:03:04+06:00,Demo Seller 06,Groceries,1,Bashundhara,23.809327,90.427526,14358,cash,delivered,2026-07-19T09:03:04+06:00,True
USR024,01000000024,Demo User 024,DZ0000195,2026-07-19T21:01:57+06:00,Demo Seller 10,Accessories,2,Uttara,23.872466,90.386551,4774,card,delivered,2026-07-20T22:01:57+06:00,True
USR024,01000000024,Demo User 024,DZ0000198,2026-08-03T01:37:35+06:00,Demo Seller 07,Groceries,2,Motijheel,23.730288,90.414166,21581,card,shipped,2026-08-09T22:37:35+06:00,True
USR025,01000000025,Demo User 025,DZ0000203,2026-04-14T18:17:34+06:00,Demo Seller 07,Beauty,1,Khilgaon,23.746328,90.422514,4077,mobile_wallet,delivered,2026-04-23T12:17:34+06:00,True
USR025,01000000025,Demo User 025,DZ0000200,2026-05-03T07:44:51+06:00,Demo Seller 02,Groceries,3,Dhanmondi,23.749132,90.381282,16655,mobile_wallet,delivered,2026-05-06T02:44:51+06:00,True
USR025,01000000025,Demo User 025,DZ0000202,2026-06-07T19:59:23+06:00,Demo Seller 15,Accessories,4,Old Dhaka,23.717244,90.41007,22297,cash,delivered,2026-06-11T03:59:23+06:00,True
USR025,01000000025,Demo User 025,DZ0000204,2026-06-08T11:01:44+06:00,Demo Seller 05,Books,3,Rampura,23.76046,90.419307,19556,card,cancelled,2026-06-16T09:01:44+06:00,True
USR025,01000000025,Demo User 025,DZ0000205,2026-06-22T23:59:54+06:00,Demo Seller 08,Books,3,Uttara,23.882446,90.385506,9486,card,delivered,2026-06-23T06:59:54+06:00,True
USR025,01000000025,Demo User 025,DZ0000201,2026-07-03T18:41:08+06:00,Demo Seller 11,Groceries,2,Dhanmondi,23.753613,90.378451,9989,card,delivered,2026-07-10T20:41:08+06:00,True
USR025,01000000025,Demo User 025,DZ0000206,2026-07-20T07:51:07+06:00,Demo Seller 01,Home & Living,4,Mohakhali,23.77727,90.397801,14788,card,delivered,2026-07-28T23:51:07+06:00,True
USR026,01000000026,Demo User 026,DZ0000207,2026-02-16T22:15:27+06:00,Demo Seller 12,Accessories,2,Mohammadpur,23.760584,90.361015,1347,cash,delivered,2026-02-22T07:15:27+06:00,True
USR026,01000000026,Demo User 026,DZ0000215,2026-02-24T15:32:24+06:00,Demo Seller 06,Electronics,2,Farmgate,23.758627,90.39277,20562,card,delivered,2026-02-25T17:32:24+06:00,True
USR026,01000000026,Demo User 026,DZ0000212,2026-03-03T13:50:08+06:00,Demo Seller 05,Accessories,4,Rampura,23.758867,90.414346,4336,card,delivered,2026-03-09T15:50:08+06:00,True
USR026,01000000026,Demo User 026,DZ0000214,2026-03-29T03:51:20+06:00,Demo Seller 05,Books,3,Uttara,23.870339,90.378392,21106,mobile_wallet,delivered,2026-04-05T09:51:20+06:00,True
USR026,01000000026,Demo User 026,DZ0000213,2026-04-02T05:09:26+06:00,Demo Seller 09,Home & Living,2,Mohakhali,23.777227,90.403084,12610,cash,delivered,2026-04-02T07:09:26+06:00,True
USR026,01000000026,Demo User 026,DZ0000216,2026-04-25T20:03:00+06:00,Demo Seller 12,Fashion,2,Pallabi,23.827204,90.364822,15550,card,delivered,2026-04-27T02:03:00+06:00,True
USR026,01000000026,Demo User 026,DZ0000209,2026-05-03T19:32:27+06:00,Demo Seller 07,Sports,1,Banani,23.787165,90.405876,12617,mobile_wallet,delivered,2026-05-10T16:32:27+06:00,True
USR026,01000000026,Demo User 026,DZ0000208,2026-05-09T00:05:20+06:00,Demo Seller 01,Accessories,2,Uttara,23.875958,90.379319,16377,card,cancelled,2026-05-15T13:05:20+06:00,True
USR026,01000000026,Demo User 026,DZ0000211,2026-05-11T14:48:05+06:00,Demo Seller 04,Fashion,1,Dhanmondi,23.744233,90.374483,24047,mobile_wallet,returned,2026-05-18T12:48:05+06:00,True
USR026,01000000026,Demo User 026,DZ0000210,2026-07-10T23:11:44+06:00,Demo Seller 09,Home & Living,1,Pallabi,23.82489,90.36795,19120,cash,delivered,2026-07-15T08:11:44+06:00,True
USR027,01000000027,Demo User 027,DZ0000218,2026-02-16T03:32:05+06:00,Demo Seller 08,Fashion,2,Mohammadpur,23.772361,90.359416,317,cash,shipped,2026-02-19T06:32:05+06:00,True
USR027,01000000027,Demo User 027,DZ0000221,2026-02-17T19:39:27+06:00,Demo Seller 06,Books,2,Badda,23.783689,90.430405,745,cash,delivered,2026-02-26T08:39:27+06:00,True
USR027,01000000027,Demo User 027,DZ0000220,2026-02-20T13:12:33+06:00,Demo Seller 07,Beauty,2,Rampura,23.753551,90.423995,21032,card,returned,2026-02-28T00:12:33+06:00,True
USR027,01000000027,Demo User 027,DZ0000224,2026-02-28T08:57:23+06:00,Demo Seller 11,Home & Living,1,Wari,23.722793,90.419467,15741,cash,delivered,2026-03-04T18:57:23+06:00,True
USR027,01000000027,Demo User 027,DZ0000217,2026-03-13T18:03:12+06:00,Demo Seller 11,Books,3,Wari,23.720226,90.421953,7205,cash,delivered,2026-03-20T00:03:12+06:00,True
USR027,01000000027,Demo User 027,DZ0000225,2026-03-31T20:07:05+06:00,Demo Seller 15,Sports,1,Shyamoli,23.768876,90.368097,12424,cash,delivered,2026-04-04T03:07:05+06:00,True
USR027,01000000027,Demo User 027,DZ0000219,2026-05-17T06:46:51+06:00,Demo Seller 08,Fashion,1,Badda,23.786661,90.427217,16311,cash,delivered,2026-05-19T19:46:51+06:00,True
USR027,01000000027,Demo User 027,DZ0000222,2026-06-10T14:35:05+06:00,Demo Seller 05,Beauty,2,Rampura,23.766066,90.41696,3717,mobile_wallet,delivered,2026-06-14T08:35:05+06:00,True
USR027,01000000027,Demo User 027,DZ0000226,2026-07-12T10:22:36+06:00,Demo Seller 10,Sports,4,Bashundhara,23.810021,90.418269,12102,mobile_wallet,shipped,2026-07-21T19:22:36+06:00,True
USR027,01000000027,Demo User 027,DZ0000223,2026-07-19T00:41:20+06:00,Demo Seller 03,Beauty,4,Wari,23.722849,90.41112,21383,mobile_wallet,cancelled,2026-07-25T01:41:20+06:00,True
USR027,01000000027,Demo User 027,DZ0000227,2026-07-23T05:38:20+06:00,Demo Seller 04,Fashion,3,Mohakhali,23.779531,90.406145,21533,card,delivered,2026-07-25T02:38:20+06:00,True
USR028,01000000028,Demo User 028,DZ0000231,2026-03-11T22:48:32+06:00,Demo Seller 07,Beauty,1,Badda,23.781272,90.424898,12780,card,delivered,2026-03-15T22:48:32+06:00,True
USR028,01000000028,Demo User 028,DZ0000229,2026-03-24T22:05:25+06:00,Demo Seller 12,Electronics,4,Mohakhali,23.77996,90.402412,20524,cash,shipped,2026-03-29T02:05:25+06:00,True
USR028,01000000028,Demo User 028,DZ0000228,2026-04-02T05:09:09+06:00,Demo Seller 01,Accessories,4,Gulshan,23.797795,90.404609,468,card,processing,2026-04-12T04:09:09+06:00,True
USR028,01000000028,Demo User 028,DZ0000230,2026-05-19T12:40:33+06:00,Demo Seller 13,Sports,1,Tejgaon,23.765182,90.39186,23867,mobile_wallet,delivered,2026-05-26T22:40:33+06:00,True
USR028,01000000028,Demo User 028,DZ0000232,2026-07-10T08:40:45+06:00,Demo Seller 04,Fashion,1,Dhanmondi,23.75287,90.381377,4967,mobile_wallet,delivered,2026-07-15T18:40:45+06:00,True
USR029,01000000029,Demo User 029,DZ0000234,2026-03-05T16:09:30+06:00,Demo Seller 09,Home & Living,4,Pallabi,23.827434,90.35944,23835,mobile_wallet,delivered,2026-03-09T18:09:30+06:00,True
USR029,01000000029,Demo User 029,DZ0000233,2026-04-13T03:54:19+06:00,Demo Seller 15,Electronics,2,Khilgaon,23.753961,90.427377,12763,cash,delivered,2026-04-18T22:54:19+06:00,True
USR029,01000000029,Demo User 029,DZ0000237,2026-05-26T08:36:58+06:00,Demo Seller 04,Accessories,2,Old Dhaka,23.707108,90.412967,19793,mobile_wallet,delivered,2026-05-31T13:36:58+06:00,True
USR029,01000000029,Demo User 029,DZ0000235,2026-05-30T17:59:26+06:00,Demo Seller 11,Books,2,Mohakhali,23.777176,90.394695,14988,mobile_wallet,delivered,2026-06-09T03:59:26+06:00,True
USR029,01000000029,Demo User 029,DZ0000236,2026-06-06T02:18:40+06:00,Demo Seller 07,Groceries,3,Wari,23.718583,90.416495,10557,cash,cancelled,2026-06-07T01:18:40+06:00,True
USR029,01000000029,Demo User 029,DZ0000241,2026-06-29T13:52:52+06:00,Demo Seller 12,Books,2,Bashundhara,23.81189,90.424473,8769,mobile_wallet,delivered,2026-07-03T04:52:52+06:00,True
USR029,01000000029,Demo User 029,DZ0000240,2026-07-11T10:06:16+06:00,Demo Seller 05,Books,1,Wari,23.725362,90.423588,14053,cash,delivered,2026-07-17T21:06:16+06:00,True
USR029,01000000029,Demo User 029,DZ0000238,2026-07-14T04:32:23+06:00,Demo Seller 12,Electronics,3,Farmgate,23.765465,90.384563,19608,card,delivered,2026-07-20T21:32:23+06:00,True
USR029,01000000029,Demo User 029,DZ0000239,2026-07-14T12:23:45+06:00,Demo Seller 04,Electronics,4,Bashundhara,23.812413,90.417915,8074,card,delivered,2026-07-19T02:23:45+06:00,True
USR030,01000000030,Demo User 030,DZ0000243,2026-03-02T13:50:56+06:00,Demo Seller 11,Fashion,1,Rampura,23.762139,90.414487,21461,cash,delivered,2026-03-11T22:50:56+06:00,True
USR030,01000000030,Demo User 030,DZ0000248,2026-03-08T03:18:26+06:00,Demo Seller 14,Sports,4,Khilgaon,23.745187,90.427554,12373,mobile_wallet,delivered,2026-03-13T13:18:26+06:00,True
USR030,01000000030,Demo User 030,DZ0000246,2026-03-22T14:29:28+06:00,Demo Seller 09,Accessories,4,Banani,23.800634,90.406602,311,card,delivered,2026-03-26T04:29:28+06:00,True
USR030,01000000030,Demo User 030,DZ0000242,2026-04-09T01:12:45+06:00,Demo Seller 11,Fashion,1,Khilgaon,23.744778,90.423767,7220,cash,delivered,2026-04-15T23:12:45+06:00,True
USR030,01000000030,Demo User 030,DZ0000244,2026-05-13T18:33:06+06:00,Demo Seller 03,Fashion,3,Motijheel,23.736143,90.41534,19244,cash,delivered,2026-05-19T05:33:06+06:00,True
USR030,01000000030,Demo User 030,DZ0000245,2026-06-30T22:13:19+06:00,Demo Seller 10,Home & Living,2,Bashundhara,23.817679,90.428673,10555,mobile_wallet,delivered,2026-07-02T18:13:19+06:00,True
USR030,01000000030,Demo User 030,DZ0000247,2026-07-15T17:38:34+06:00,Demo Seller 09,Fashion,2,Badda,23.778251,90.424786,9770,mobile_wallet,cancelled,2026-07-22T09:38:34+06:00,True
USR031,01000000031,Demo User 031,DZ0000256,2026-02-24T12:09:00+06:00,Demo Seller 10,Electronics,2,Shyamoli,23.770599,90.37348,17142,card,returned,2026-02-25T03:09:00+06:00,True
USR031,01000000031,Demo User 031,DZ0000254,2026-03-03T17:47:25+06:00,Demo Seller 12,Electronics,4,Khilgaon,23.75232,90.431417,1954,cash,delivered,2026-03-07T14:47:25+06:00,True
USR031,01000000031,Demo User 031,DZ0000250,2026-03-21T01:41:22+06:00,Demo Seller 05,Accessories,2,Mohakhali,23.776181,90.404384,2543,mobile_wallet,delivered,2026-03-28T10:41:22+06:00,True
USR031,01000000031,Demo User 031,DZ0000249,2026-04-08T01:54:51+06:00,Demo Seller 07,Groceries,3,Dhanmondi,23.747693,90.383216,17284,cash,delivered,2026-04-15T16:54:51+06:00,True
USR031,01000000031,Demo User 031,DZ0000257,2026-04-11T10:39:57+06:00,Demo Seller 12,Sports,4,Mohakhali,23.784665,90.405026,12710,mobile_wallet,delivered,2026-04-19T15:39:57+06:00,True
USR031,01000000031,Demo User 031,DZ0000253,2026-04-23T04:19:57+06:00,Demo Seller 04,Accessories,2,Mirpur,23.815492,90.373138,19253,cash,returned,2026-04-27T17:19:57+06:00,True
USR031,01000000031,Demo User 031,DZ0000255,2026-04-23T11:36:43+06:00,Demo Seller 03,Fashion,4,Uttara,23.87476,90.371862,6026,card,delivered,2026-04-30T12:36:43+06:00,True
USR031,01000000031,Demo User 031,DZ0000258,2026-06-14T09:37:05+06:00,Demo Seller 10,Fashion,1,Uttara,23.872408,90.383482,9738,mobile_wallet,delivered,2026-06-16T00:37:05+06:00,True
USR031,01000000031,Demo User 031,DZ0000252,2026-07-05T16:50:00+06:00,Demo Seller 12,Fashion,4,Tejgaon,23.757008,90.389271,24319,card,delivered,2026-07-14T06:50:00+06:00,True
USR031,01000000031,Demo User 031,DZ0000251,2026-08-02T18:11:04+06:00,Demo Seller 02,Sports,2,Khilgaon,23.749678,90.423569,24780,mobile_wallet,cancelled,2026-08-06T21:11:04+06:00,True
USR032,01000000032,Demo User 032,DZ0000262,2026-03-24T01:01:54+06:00,Demo Seller 01,Books,4,Badda,23.779586,90.431481,1814,mobile_wallet,delivered,2026-03-29T05:01:54+06:00,True
USR032,01000000032,Demo User 032,DZ0000259,2026-04-10T14:53:13+06:00,Demo Seller 05,Fashion,2,Shyamoli,23.771526,90.36538,22376,cash,delivered,2026-04-14T20:53:13+06:00,True
USR032,01000000032,Demo User 032,DZ0000263,2026-05-04T04:14:09+06:00,Demo Seller 05,Sports,3,Old Dhaka,23.706171,90.414034,8989,card,delivered,2026-05-06T05:14:09+06:00,True
USR032,01000000032,Demo User 032,DZ0000260,2026-06-06T00:56:36+06:00,Demo Seller 12,Accessories,4,Pallabi,23.825271,90.357734,22375,cash,delivered,2026-06-14T18:56:36+06:00,True
USR032,01000000032,Demo User 032,DZ0000261,2026-06-06T22:51:53+06:00,Demo Seller 12,Groceries,4,Khilgaon,23.74885,90.426445,5435,mobile_wallet,delivered,2026-06-13T23:51:53+06:00,True
USR033,01000000033,Demo User 033,DZ0000269,2026-02-18T14:00:54+06:00,Demo Seller 08,Electronics,3,Bashundhara,23.819772,90.426385,13852,cash,delivered,2026-02-28T03:00:54+06:00,True
USR033,01000000033,Demo User 033,DZ0000267,2026-03-20T11:38:27+06:00,Demo Seller 04,Home & Living,4,Rampura,23.760376,90.414707,9649,cash,delivered,2026-03-23T23:38:27+06:00,True
USR033,01000000033,Demo User 033,DZ0000270,2026-04-04T10:36:14+06:00,Demo Seller 10,Beauty,3,Tejgaon,23.767827,90.395595,16338,cash,delivered,2026-04-09T17:36:14+06:00,True
USR033,01000000033,Demo User 033,DZ0000271,2026-05-13T01:19:08+06:00,Demo Seller 11,Books,4,Pallabi,23.833888,90.371184,20573,mobile_wallet,cancelled,2026-05-22T00:19:08+06:00,True
USR033,01000000033,Demo User 033,DZ0000264,2026-05-16T15:52:16+06:00,Demo Seller 02,Accessories,4,Farmgate,23.766529,90.387798,2049,card,cancelled,2026-05-18T14:52:16+06:00,True
USR033,01000000033,Demo User 033,DZ0000265,2026-05-19T00:02:56+06:00,Demo Seller 03,Beauty,2,Uttara,23.877847,90.378829,17328,mobile_wallet,delivered,2026-05-21T03:02:56+06:00,True
USR033,01000000033,Demo User 033,DZ0000273,2026-06-21T09:19:34+06:00,Demo Seller 12,Home & Living,2,Farmgate,23.7598,90.385096,20108,card,delivered,2026-06-30T11:19:34+06:00,True
USR033,01000000033,Demo User 033,DZ0000268,2026-06-28T10:23:03+06:00,Demo Seller 11,Groceries,2,Shyamoli,23.778202,90.359823,11638,mobile_wallet,cancelled,2026-06-28T13:23:03+06:00,True
